orphanet	do
Orphanet:166409	DOID:0060281
Orphanet:99931	DOID:12118
Orphanet:178469	DOID:0060307
Orphanet:293843	DOID:0060225
Orphanet:1231	DOID:0060549
Orphanet:896	DOID:9258
Orphanet:306539	DOID:0060472
Orphanet:90649	DOID:0060377
Orphanet:2185	DOID:10908
Orphanet:97120	DOID:0050646
Orphanet:79145	DOID:0060256
Orphanet:306	DOID:0060169
Orphanet:199343	DOID:0060484
Orphanet:284339	DOID:0060276
Orphanet:474	DOID:0050592
Orphanet:93932	DOID:14711
Orphanet:209886	DOID:0060062
Orphanet:99798	DOID:0050591
Orphanet:66629	DOID:0060481
Orphanet:3636504	DOID:5557
Orphanet:321	DOID:206
Orphanet:443073	DOID:0110171
Orphanet:250999	DOID:0060412
Orphanet:96125	DOID:0060422
Orphanet:782	DOID:14686
Orphanet:60015	DOID:0060285
Orphanet:296	DOID:4624
Orphanet:177	DOID:2580
Orphanet:98853	DOID:11726
Orphanet:280133	DOID:8354
Orphanet:26791	DOID:0060358
Orphanet:157	DOID:0060235
Orphanet:821	DOID:14748
Orphanet:100924	DOID:3133
Orphanet:250994	DOID:0060435
Orphanet:66634	DOID:0110000
Orphanet:357043	DOID:0060196
Orphanet:355	DOID:1926
Orphanet:75374	DOID:0050335
Orphanet:75496	DOID:0050802
Orphanet:60033	DOID:9563
Orphanet:216820	DOID:0110351
Orphanet:216820	DOID:0110350
Orphanet:216820	DOID:0110349
Orphanet:216820	DOID:0110340
Orphanet:216820	DOID:0110347
Orphanet:216820	DOID:0110338
Orphanet:216820	DOID:0110348
Orphanet:216820	DOID:0110343
Orphanet:216820	DOID:0110337
Orphanet:191	DOID:2962
Orphanet:895	DOID:9258
Orphanet:251019	DOID:0060428
Orphanet:167	DOID:2935
Orphanet:1333	DOID:1793
Orphanet:569	DOID:0060178
Orphanet:35612	DOID:10629
Orphanet:65286	DOID:0060419
Orphanet:1425	DOID:0060462
Orphanet:71493	DOID:2224
Orphanet:244	DOID:0110611
Orphanet:244	DOID:0110600
Orphanet:244	DOID:0110608
Orphanet:244	DOID:0110613
Orphanet:244	DOID:0110619
Orphanet:244	DOID:0110594
Orphanet:244	DOID:0110618
Orphanet:244	DOID:0110612
Orphanet:244	DOID:0110605
Orphanet:244	DOID:0110614
Orphanet:244	DOID:0110625
Orphanet:244	DOID:0110624
Orphanet:244	DOID:0110604
Orphanet:244	DOID:0110596
Orphanet:244	DOID:0110621
Orphanet:244	DOID:0110606
Orphanet:244	DOID:0110603
Orphanet:244	DOID:0110617
Orphanet:244	DOID:0110609
Orphanet:244	DOID:0110627
Orphanet:244	DOID:0110597
Orphanet:244	DOID:0110598
Orphanet:244	DOID:0110602
Orphanet:244	DOID:0110622
Orphanet:244	DOID:0110615
Orphanet:244	DOID:0110623
Orphanet:244	DOID:0110626
Orphanet:244	DOID:0110607
Orphanet:244	DOID:0110628
Orphanet:244	DOID:0110599
Orphanet:244	DOID:0110616
Orphanet:244	DOID:0110601
Orphanet:3213	DOID:0050867
Orphanet:5448	DOID:11720
Orphanet:1340	DOID:0060233
