orphanet	do
Orphanet:1427	DOID:0080026
Orphanet:131	DOID:11512
Orphanet:79175	DOID:0060176
Orphanet:2116	DOID:1060
Orphanet:2929	DOID:0050787
Orphanet:157954	DOID:225
Orphanet:738	DOID:13268
Orphanet:324	DOID:14499
Orphanet:52417	DOID:0050909
Orphanet:319234	DOID:0050196
Orphanet:58	DOID:4252
Orphanet:2388	DOID:0050766
Orphanet:99844	DOID:0110912
Orphanet:71203	DOID:1587
Orphanet:614	DOID:2106
Orphanet:3380	DOID:1085
Orphanet:652	DOID:10017
Orphanet:307	DOID:4890
Orphanet:102014	DOID:0110273
Orphanet:2442	DOID:0060705
Orphanet:2970	DOID:0060889
Orphanet:79403	DOID:0060733
Orphanet:401953	DOID:0050996
Orphanet:90	DOID:9278
Orphanet:147	DOID:9280
Orphanet:1596	DOID:0060397
Orphanet:182098	DOID:10316
Orphanet:535	DOID:0050169
Orphanet:2034	DOID:1080
Orphanet:98722	DOID:0050651
Orphanet:829	DOID:14256
Orphanet:199318	DOID:0060394
Orphanet:99938	DOID:0110164
Orphanet:139436	DOID:11824
Orphanet:52	DOID:9245
Orphanet:2494	DOID:8757
Orphanet:783	DOID:1933
Orphanet:1305	DOID:0060464
Orphanet:97	DOID:0050990
Orphanet:392	DOID:0060468
Orphanet:223	DOID:12387
Orphanet:796	DOID:3323
Orphanet:1414	DOID:6691
Orphanet:63	DOID:10983
Orphanet:261211	DOID:0060400
Orphanet:53351	DOID:0090057
Orphanet:300385	DOID:4916
Orphanet:216820	DOID:0110340
Orphanet:464	DOID:12305
Orphanet:232	DOID:10923
Orphanet:70588	DOID:11049
Orphanet:418	DOID:0050811
Orphanet:558	DOID:14323
Orphanet:99906	DOID:14453
Orphanet:2805	DOID:0050877
Orphanet:86854	DOID:0050750
Orphanet:2608	DOID:0050769
Orphanet:79128	DOID:0050159
Orphanet:251598	DOID:7008
Orphanet:3099	DOID:1586
Orphanet:930	DOID:9164
Orphanet:892	DOID:14175
Orphanet:314928	DOID:1572
Orphanet:818	DOID:14692
Orphanet:98809	DOID:0090053
Orphanet:87503	DOID:0060862
Orphanet:565	DOID:1838
Orphanet:97229	DOID:0050694
Orphanet:66627	DOID:2702
Orphanet:910	DOID:0050427
Orphanet:221109	DOID:13865
Orphanet:238468	DOID:14793
Orphanet:137807	DOID:0050639
Orphanet:3128	DOID:0060359
Orphanet:100995	DOID:0110767
Orphanet:178342	DOID:0050905
Orphanet:480	DOID:12934
Orphanet:1653	DOID:701
Orphanet:579	DOID:12802
Orphanet:443995	DOID:0060365
Orphanet:101009	DOID:0110780
Orphanet:101008	DOID:0110779
Orphanet:228123	DOID:13450
Orphanet:305	DOID:3209
Orphanet:64686	DOID:1278
Orphanet:3237	DOID:0050794
Orphanet:90050	DOID:13025
Orphanet:790	DOID:768
Orphanet:313	DOID:1699
Orphanet:3463	DOID:10632
Orphanet:167848	DOID:0050700
Orphanet:929	DOID:0050796
Orphanet:140471	DOID:0050548
Orphanet:31112	DOID:3507
Orphanet:887	DOID:14679
Orphanet:101007	DOID:0110778
Orphanet:213625	DOID:5289
Orphanet:211017	DOID:0050979
Orphanet:97352	DOID:8457
Orphanet:100003	DOID:4696
Orphanet:227796	DOID:11105
Orphanet:424013	DOID:6126
Orphanet:178338	DOID:0060240
Orphanet:482	DOID:7365
Orphanet:156071	DOID:10126
Orphanet:2032	DOID:0050156
Orphanet:347	DOID:0050438
Orphanet:180247	DOID:0050918
Orphanet:79326	DOID:0050571
Orphanet:99108	DOID:13620
Orphanet:98768	DOID:0050963
Orphanet:33069	DOID:0060171
Orphanet:99969	DOID:5702
Orphanet:110	DOID:1935
Orphanet:141083	DOID:9939
Orphanet:819	DOID:0060768
Orphanet:2485	DOID:4253
Orphanet:183487	DOID:4159
Orphanet:46627	DOID:0060563
Orphanet:2108	DOID:4534
Orphanet:267	DOID:0110275
Orphanet:90636	DOID:0050565
Orphanet:1587	DOID:0060391
Orphanet:85458	DOID:9246
Orphanet:370334	DOID:4232
Orphanet:85163	DOID:0060793
Orphanet:79456	DOID:3665
Orphanet:371	DOID:11721
Orphanet:2483	DOID:1761
Orphanet:857	DOID:0050887
Orphanet:3287	DOID:2508
Orphanet:860	DOID:0060770
Orphanet:744	DOID:13482
Orphanet:1422	DOID:0060644
Orphanet:42665	DOID:0090002
Orphanet:432	DOID:0090070
Orphanet:33364	DOID:2960
Orphanet:91546	DOID:11729
Orphanet:64742	DOID:4769
Orphanet:99014	DOID:0110210
Orphanet:209967	DOID:0050994
Orphanet:1941	DOID:0060172
Orphanet:221117	DOID:4969
Orphanet:1223	DOID:12386
Orphanet:443950	DOID:0110160
Orphanet:655	DOID:12712
Orphanet:1957	DOID:369
Orphanet:97242	DOID:0050557
Orphanet:251038	DOID:0060459
Orphanet:100985	DOID:0110792
Orphanet:101330	DOID:3132
Orphanet:97238	DOID:0060255
Orphanet:1225	DOID:0050654
Orphanet:97283	DOID:4430
Orphanet:136	DOID:13945
Orphanet:822	DOID:12971
Orphanet:83484	DOID:10845
Orphanet:178355	DOID:0060247
Orphanet:533	DOID:11573
Orphanet:166073	DOID:0060275
Orphanet:171622	DOID:0110783
Orphanet:319266	DOID:992
Orphanet:868	DOID:0050884
Orphanet:62	DOID:0110278
Orphanet:293843	DOID:0060225
Orphanet:1452	DOID:13994
Orphanet:15	DOID:4480
Orphanet:54368	DOID:9640
Orphanet:99976	DOID:4914
Orphanet:436	DOID:14213
Orphanet:67047	DOID:0110004
Orphanet:100087	DOID:1781
Orphanet:707	DOID:3482
Orphanet:182228	DOID:417
Orphanet:279891	DOID:10697
Orphanet:166409	DOID:0060281
Orphanet:100986	DOID:0110810
Orphanet:98973	DOID:0060457
Orphanet:52055	DOID:0060816
Orphanet:821	DOID:14748
Orphanet:86902	DOID:6262
Orphanet:97279	DOID:3892
Orphanet:99953	DOID:0110196
Orphanet:83330	DOID:13137
Orphanet:435	DOID:3156
Orphanet:101068	DOID:0060445
Orphanet:86834	DOID:0050458
Orphanet:250994	DOID:0060435
Orphanet:98491	DOID:439
Orphanet:90290	DOID:0060218
Orphanet:99943	DOID:0110157
Orphanet:509	DOID:2297
Orphanet:98292	DOID:350
Orphanet:3389	DOID:399
Orphanet:70573	DOID:5409
Orphanet:289483	DOID:0060803
Orphanet:182040	DOID:12449
Orphanet:3198	DOID:13366
Orphanet:178	DOID:3302
Orphanet:1328	DOID:4997
Orphanet:231169	DOID:0110826
Orphanet:309005	DOID:3146
Orphanet:449266	DOID:3798
Orphanet:469	DOID:9869
Orphanet:2167	DOID:0060566
Orphanet:217622	DOID:0110440
Orphanet:101997	DOID:612
Orphanet:424016	DOID:3692
Orphanet:100100	DOID:3277
Orphanet:231178	DOID:0110827
Orphanet:2248	DOID:9955
Orphanet:210548	DOID:0060867
Orphanet:93	DOID:0050461
Orphanet:811	DOID:0060479
Orphanet:99926	DOID:2025
Orphanet:98806	DOID:0090039
Orphanet:61	DOID:3413
Orphanet:88616	DOID:0060308
Orphanet:173	DOID:1498
Orphanet:90658	DOID:0110153
Orphanet:314419	DOID:0050894
Orphanet:36387	DOID:0060170
Orphanet:2189	DOID:0050779
Orphanet:79135	DOID:0050991
Orphanet:2591	DOID:0080109
Orphanet:178333	DOID:0050630
Orphanet:552	DOID:0050524
Orphanet:401849	DOID:0110817
Orphanet:157850	DOID:3981
Orphanet:99013	DOID:0110816
Orphanet:279922	DOID:9389
Orphanet:281	DOID:12580
Orphanet:824	DOID:4971
Orphanet:93930	DOID:0080174
Orphanet:306734	DOID:0090046
Orphanet:320365	DOID:0110787
Orphanet:88919	DOID:0110033
Orphanet:104	DOID:705
Orphanet:65284	DOID:0050659
Orphanet:71862	DOID:8501
Orphanet:90342	DOID:0110847
Orphanet:167	DOID:2935
Orphanet:141	DOID:3613
Orphanet:68373	DOID:906
Orphanet:99865	DOID:5834
Orphanet:79161	DOID:0050013
Orphanet:31204	DOID:2312
Orphanet:472	DOID:2112
Orphanet:251883	DOID:4790
Orphanet:2132	DOID:2859
Orphanet:144	DOID:3883
Orphanet:98969	DOID:2565
Orphanet:573	DOID:0050472
Orphanet:79358	DOID:3805
Orphanet:46487	DOID:4313
Orphanet:367	DOID:2750
Orphanet:534	DOID:1056
Orphanet:93474	DOID:0060222
Orphanet:31202	DOID:5052
Orphanet:98824	DOID:0060597
Orphanet:252031	DOID:8243
Orphanet:182095	DOID:3082
Orphanet:583	DOID:12800
Orphanet:888	DOID:0060239
Orphanet:1598	DOID:0060406
Orphanet:912	DOID:905
Orphanet:963	DOID:2449
Orphanet:79213	DOID:12798
Orphanet:363710	DOID:0050984
Orphanet:89936	DOID:0050445
Orphanet:485	DOID:0080045
Orphanet:1827	DOID:0060342
Orphanet:79126	DOID:2800
Orphanet:254698	DOID:3593
Orphanet:75840	DOID:0050558
Orphanet:314373	DOID:0060780
Orphanet:251607	DOID:4852
Orphanet:968	DOID:0080051
Orphanet:168829	DOID:1791
Orphanet:808	DOID:0050569
Orphanet:1606	DOID:0060410
Orphanet:43393	DOID:0050214
Orphanet:188	DOID:14400
Orphanet:506	DOID:3652
Orphanet:217012	DOID:0050980
Orphanet:423994	DOID:5519
Orphanet:79379	DOID:9540
Orphanet:79136	DOID:0050992
Orphanet:869	DOID:0050602
Orphanet:90041	DOID:2838
Orphanet:135	DOID:0060868
Orphanet:98818	DOID:2538
Orphanet:26790	DOID:3559
Orphanet:400	DOID:1495
Orphanet:251931	DOID:6458
Orphanet:96169	DOID:0050880
Orphanet:98306	DOID:0050440
Orphanet:96256	DOID:5716
Orphanet:178029	DOID:12388
Orphanet:93569	DOID:853
Orphanet:32960	DOID:0090018
Orphanet:243	DOID:14450
Orphanet:3208	DOID:0060537
Orphanet:316226	DOID:0050952
Orphanet:1788	DOID:0060383
Orphanet:313850	DOID:0050883
Orphanet:1070	DOID:7033
Orphanet:399158	DOID:10159
Orphanet:79430	DOID:3753
Orphanet:320411	DOID:0110808
Orphanet:447	DOID:0060284
Orphanet:758	DOID:2738
Orphanet:180226	DOID:3308
Orphanet:98851	DOID:9254
Orphanet:63454	DOID:0060863
Orphanet:950	DOID:14669
Orphanet:3388	DOID:0080074
Orphanet:101091	DOID:0060760
Orphanet:454745	DOID:648
Orphanet:261112	DOID:0060732
Orphanet:213	DOID:1064
Orphanet:809	DOID:3492
Orphanet:98919	DOID:12889
Orphanet:673	DOID:12365
Orphanet:138	DOID:0050834
Orphanet:1077	DOID:12661
Orphanet:98960	DOID:0060455
Orphanet:163927	DOID:4398
Orphanet:99994	DOID:3222
Orphanet:207	DOID:2339
Orphanet:320355	DOID:0110793
Orphanet:79311	DOID:0060743
Orphanet:2024	DOID:0060466
Orphanet:500	DOID:14291
Orphanet:750	DOID:0080047
Orphanet:1412	DOID:0050789
Orphanet:683	DOID:678
Orphanet:85138	DOID:13774
Orphanet:3138	DOID:0060614
Orphanet:2470	DOID:0050819
Orphanet:251896	DOID:3540
Orphanet:85290	DOID:0060804
Orphanet:86900	DOID:7848
Orphanet:564	DOID:0050778
Orphanet:1865	DOID:0090032
Orphanet:54595	DOID:3840
Orphanet:90025	DOID:11193
Orphanet:54057	DOID:10772
Orphanet:98856	DOID:0110156
Orphanet:101046	DOID:0060748
Orphanet:418959	DOID:5516
Orphanet:101101	DOID:0110179
Orphanet:79293	DOID:1391
Orphanet:312	DOID:4603
Orphanet:849	DOID:2219
Orphanet:169139	DOID:624
Orphanet:31740	DOID:841
Orphanet:2639	DOID:0050790
Orphanet:1531	DOID:2340
Orphanet:1332	DOID:3973
Orphanet:2849	DOID:0060476
Orphanet:2440	DOID:0090020
Orphanet:37	DOID:0050605
Orphanet:333	DOID:0050464
Orphanet:99798	DOID:0050591
Orphanet:767	DOID:9810
Orphanet:99954	DOID:0110192
Orphanet:300359	DOID:0090064
Orphanet:247676	DOID:0110913
Orphanet:100997	DOID:0110769
Orphanet:100994	DOID:0110766
Orphanet:34520	DOID:0110639
Orphanet:98850	DOID:4798
Orphanet:254361	DOID:0110285
Orphanet:39044	DOID:6039
Orphanet:54272	DOID:0050868
Orphanet:93929	DOID:0080175
Orphanet:2754	DOID:0060376
Orphanet:2909	DOID:2732
Orphanet:93672	DOID:14203
Orphanet:90340	DOID:0050678
Orphanet:308993	DOID:0060363
Orphanet:134	DOID:14723
Orphanet:703	DOID:8506
Orphanet:294937	DOID:0050581
Orphanet:245	DOID:5768
Orphanet:34592	DOID:0060009
Orphanet:98896	DOID:11723
Orphanet:206979	DOID:3428
Orphanet:247257	DOID:0050160
Orphanet:1194	DOID:0060331
Orphanet:1168	DOID:0050754
Orphanet:79273	DOID:13269
Orphanet:98970	DOID:0060448
Orphanet:211237	DOID:175
Orphanet:60030	DOID:0050466
Orphanet:319244	DOID:0050198
Orphanet:439167	DOID:3891
Orphanet:98773	DOID:0050972
Orphanet:293621	DOID:0060446
Orphanet:75110	DOID:11080
Orphanet:30924	DOID:0060883
Orphanet:95159	DOID:5230
Orphanet:854	DOID:11695
Orphanet:99977	DOID:3748
Orphanet:3447	DOID:14731
Orphanet:66634	DOID:0110000
Orphanet:261349	DOID:0060415
Orphanet:450	DOID:0050545
Orphanet:562	DOID:1858
Orphanet:411493	DOID:0060279
Orphanet:699	DOID:0060067
Orphanet:217569	DOID:11984
Orphanet:210571	DOID:0090048
Orphanet:79314	DOID:0050574
Orphanet:268	DOID:0110276
Orphanet:137686	DOID:13812
Orphanet:1713	DOID:0060853
Orphanet:157826	DOID:7280
Orphanet:577	DOID:0080071
Orphanet:3452	DOID:8476
Orphanet:820	DOID:13096
Orphanet:98975	DOID:0110855
Orphanet:3253	DOID:0060773
Orphanet:98261	DOID:891
Orphanet:2322	DOID:0060473
Orphanet:87	DOID:12960
Orphanet:189	DOID:14693
Orphanet:99842	DOID:0110910
Orphanet:60015	DOID:0060285
Orphanet:545	DOID:0050873
Orphanet:55881	DOID:2776
Orphanet:65283	DOID:0060173
Orphanet:247651	DOID:0110914
Orphanet:231	DOID:14418
Orphanet:550	DOID:3687
Orphanet:199323	DOID:4692
Orphanet:50945	DOID:0060387
Orphanet:69739	DOID:0050682
Orphanet:98819	DOID:0060755
Orphanet:101108	DOID:0050973
Orphanet:1270	DOID:0050684
Orphanet:79477	DOID:0060833
Orphanet:140922	DOID:0110283
Orphanet:95430	DOID:0060313
Orphanet:586	DOID:1485
Orphanet:85278	DOID:0060825
Orphanet:93958	DOID:0050843
Orphanet:98293	DOID:8567
Orphanet:91352	DOID:4438
Orphanet:251601	DOID:6726
Orphanet:98375	DOID:718
Orphanet:112	DOID:445
Orphanet:168950	DOID:0080166
Orphanet:616	DOID:0050902
Orphanet:1935	DOID:308
Orphanet:2882	DOID:0090019
Orphanet:398971	DOID:5304
Orphanet:228371	DOID:0050352
Orphanet:217377	DOID:0060461
Orphanet:98957	DOID:0060449
Orphanet:97330	DOID:3103
Orphanet:369	DOID:2754
Orphanet:73260	DOID:12662
Orphanet:209959	DOID:9388
Orphanet:877	DOID:170
Orphanet:85273	DOID:0060818
Orphanet:2755	DOID:0060378
Orphanet:304	DOID:4644
Orphanet:86841	DOID:0090016
Orphanet:64747	DOID:0050542
Orphanet:101049	DOID:0060701
Orphanet:168956	DOID:999
Orphanet:2302	DOID:10320
Orphanet:300557	DOID:4932
Orphanet:71275	DOID:0050641
Orphanet:723	DOID:11339
Orphanet:99	DOID:1441
Orphanet:389	DOID:2571
Orphanet:411629	DOID:1062
Orphanet:3250	DOID:0050788
Orphanet:66629	DOID:0060481
Orphanet:666	DOID:12347
Orphanet:98909	DOID:0080092
Orphanet:589	DOID:437
Orphanet:363623	DOID:0110294
Orphanet:63446	DOID:0050604
Orphanet:79151	DOID:0050606
Orphanet:438114	DOID:0060791
Orphanet:475	DOID:0050777
Orphanet:507	DOID:9065
Orphanet:401810	DOID:0110815
Orphanet:90042	DOID:0060652
Orphanet:266	DOID:0110300
Orphanet:2177	DOID:4626
Orphanet:83454	DOID:6906
Orphanet:217340	DOID:0060434
Orphanet:98767	DOID:0050961
Orphanet:685	DOID:2476
Orphanet:420492	DOID:0090051
Orphanet:1302	DOID:0050157
Orphanet:213500	DOID:2394
Orphanet:64749	DOID:0050541
Orphanet:59	DOID:0050631
Orphanet:100988	DOID:0110811
Orphanet:401780	DOID:0110812
Orphanet:774	DOID:1270
Orphanet:279888	DOID:11752
Orphanet:64280	DOID:1825
Orphanet:2637	DOID:0060609
Orphanet:300751	DOID:0110425
Orphanet:98852	DOID:0050158
Orphanet:100088	DOID:3963
Orphanet:171723	DOID:0050448
Orphanet:375	DOID:9808
Orphanet:309803	DOID:0110853
Orphanet:213792	DOID:4111
Orphanet:2781	DOID:13533
Orphanet:46724	DOID:0060688
Orphanet:171676	DOID:13088
Orphanet:85282	DOID:0060801
Orphanet:672	DOID:9248
Orphanet:93437	DOID:0080049
Orphanet:365	DOID:2752
Orphanet:85276	DOID:0050764
Orphanet:2908	DOID:0060472
Orphanet:93356	DOID:0080030
Orphanet:192	DOID:3783
Orphanet:59305	DOID:3590
Orphanet:183660	DOID:627
Orphanet:370953	DOID:0050588
Orphanet:2771	DOID:0060231
Orphanet:98810	DOID:0090049
Orphanet:3148	DOID:5940
Orphanet:261476	DOID:0060427
Orphanet:2406	DOID:12697
Orphanet:238755	DOID:0110303
Orphanet:31150	DOID:1388
Orphanet:213512	DOID:6170
Orphanet:904	DOID:1928
Orphanet:319239	DOID:0050197
Orphanet:457	DOID:0060713
Orphanet:1467	DOID:0060216
Orphanet:91412	DOID:560
Orphanet:276432	DOID:0050781
Orphanet:1248	DOID:14683
Orphanet:1501	DOID:3948
Orphanet:85102	DOID:4697
Orphanet:68381	DOID:440
Orphanet:349	DOID:14500
Orphanet:976	DOID:0060350
Orphanet:553	DOID:12252
Orphanet:660	DOID:0060327
Orphanet:320406	DOID:0060491
Orphanet:216828	DOID:0110344
Orphanet:96125	DOID:0060422
Orphanet:320375	DOID:0110807
Orphanet:319229	DOID:0050195
Orphanet:91490	DOID:0060252
Orphanet:294415	DOID:0060259
Orphanet:235	DOID:14796
Orphanet:805	DOID:13515
Orphanet:2070	DOID:4031
Orphanet:210141	DOID:10970
Orphanet:101075	DOID:0110209
Orphanet:319218	DOID:4325
Orphanet:73256	DOID:14174
Orphanet:213531	DOID:4680
Orphanet:300878	DOID:713
Orphanet:79401	DOID:0060736
Orphanet:98715	DOID:13141
Orphanet:157820	DOID:0060294
Orphanet:2377	DOID:1930
Orphanet:206976	DOID:1029
Orphanet:2137	DOID:2048
Orphanet:47045	DOID:0090061
Orphanet:97239	DOID:0080090
Orphanet:157973	DOID:0110640
Orphanet:158	DOID:14365
Orphanet:79264	DOID:0050756
Orphanet:508	DOID:0050470
Orphanet:520	DOID:0060318
Orphanet:100	DOID:12704
Orphanet:1310	DOID:4257
Orphanet:2750	DOID:0060316
Orphanet:404454	DOID:0060728
Orphanet:519	DOID:9119
Orphanet:90000	DOID:0060567
Orphanet:73247	DOID:13922
Orphanet:2311	DOID:0050568
Orphanet:98893	DOID:0110634
Orphanet:44890	DOID:9253
Orphanet:3303	DOID:6419
Orphanet:97120	DOID:0050646
Orphanet:101076	DOID:0110208
Orphanet:423275	DOID:0050986
Orphanet:2855	DOID:0050857
Orphanet:319223	DOID:0050194
Orphanet:276198	DOID:0050983
Orphanet:2207	DOID:11202
Orphanet:79404	DOID:0060737
Orphanet:178481	DOID:0050141
Orphanet:649	DOID:0060844
Orphanet:319213	DOID:0050202
Orphanet:168572	DOID:0060346
Orphanet:182050	DOID:0060651
Orphanet:3299	DOID:11338
Orphanet:444916	DOID:4479
Orphanet:2710	DOID:0060291
Orphanet:391504	DOID:14043
Orphanet:89937	DOID:0050948
Orphanet:879	DOID:0050266
Orphanet:238557	DOID:0060474
Orphanet:79364	DOID:987
Orphanet:97275	DOID:9588
Orphanet:104008	DOID:10605
Orphanet:52416	DOID:0050746
Orphanet:306674	DOID:0060556
Orphanet:94068	DOID:14789
Orphanet:3008	DOID:3651
Orphanet:98811	DOID:0090045
Orphanet:3143	DOID:0050168
Orphanet:363489	DOID:4757
Orphanet:78	DOID:12841
Orphanet:2415	DOID:1475
Orphanet:445038	DOID:0110003
Orphanet:90003	DOID:918
Orphanet:71271	DOID:0090024
Orphanet:899	DOID:0050560
Orphanet:180	DOID:9821
Orphanet:65759	DOID:0060234
Orphanet:247667	DOID:0110915
Orphanet:209916	DOID:6496
Orphanet:563	DOID:9997
Orphanet:398987	DOID:6331
Orphanet:37202	DOID:13949
Orphanet:98977	DOID:1068
Orphanet:71	DOID:0060357
Orphanet:3440	DOID:9258
Orphanet:99946	DOID:0110154
Orphanet:3280	DOID:327
Orphanet:85287	DOID:0060812
Orphanet:281097	DOID:0060655
Orphanet:329258	DOID:0110170
Orphanet:352328	DOID:0110001
Orphanet:320385	DOID:0110801
Orphanet:296	DOID:4624
Orphanet:43	DOID:10588
Orphanet:1493	DOID:0060356
Orphanet:209	DOID:3144
Orphanet:98755	DOID:0050954
Orphanet:90289	DOID:8472
Orphanet:399	DOID:12858
Orphanet:2942	DOID:4952
Orphanet:848	DOID:12241
Orphanet:83471	DOID:2012
Orphanet:1555	DOID:0050660
Orphanet:364559	DOID:1934
Orphanet:217346	DOID:0060408
Orphanet:100993	DOID:0110765
Orphanet:171695	DOID:0060372
Orphanet:399319	DOID:8125
Orphanet:401	DOID:10074
Orphanet:2495	DOID:3565
Orphanet:337	DOID:13374
Orphanet:792	DOID:0060763
Orphanet:86812	DOID:0110297
Orphanet:435998	DOID:0110203
Orphanet:1522	DOID:0080033
Orphanet:169095	DOID:0060769
Orphanet:251946	DOID:2679
Orphanet:261279	DOID:0060405
Orphanet:90186	DOID:3982
Orphanet:118	DOID:3633
Orphanet:1513	DOID:0080032
Orphanet:83	DOID:0050462
Orphanet:98878	DOID:12134
Orphanet:329	DOID:2229
Orphanet:319	DOID:3369
Orphanet:99745	DOID:13258
Orphanet:263297	DOID:0050579
Orphanet:2438	DOID:0060739
Orphanet:213772	DOID:3702
Orphanet:97685	DOID:0060403
Orphanet:98249	DOID:13359
Orphanet:314404	DOID:0050968
Orphanet:101077	DOID:0110211
Orphanet:3021	DOID:0050774
Orphanet:85110	DOID:0050831
Orphanet:98473	DOID:9884
Orphanet:211266	DOID:11294
Orphanet:101097	DOID:0110167
Orphanet:94058	DOID:1687
Orphanet:95458	DOID:5644
Orphanet:357043	DOID:0060196
Orphanet:251902	DOID:3544
Orphanet:83597	DOID:639
Orphanet:251937	DOID:2426
Orphanet:100043	DOID:0110202
Orphanet:377	DOID:2512
Orphanet:634	DOID:0050474
Orphanet:217604	DOID:12930
Orphanet:99978	DOID:4927
Orphanet:85274	DOID:0060808
Orphanet:99827	DOID:12287
Orphanet:99027	DOID:0060785
Orphanet:83620	DOID:0060779
Orphanet:92	DOID:676
Orphanet:1263	DOID:0050680
Orphanet:369867	DOID:0110198
Orphanet:94147	DOID:0050958
Orphanet:251992	DOID:4817
Orphanet:48736	DOID:7232
Orphanet:444099	DOID:0110818
Orphanet:163699	DOID:4239
Orphanet:261183	DOID:0060393
Orphanet:876	DOID:1911
Orphanet:98974	DOID:11555
Orphanet:93372	DOID:0060700
Orphanet:300912	DOID:0050748
Orphanet:772	DOID:0050444
Orphanet:2573	DOID:13099
Orphanet:544	DOID:0050745
Orphanet:2802	DOID:0050554
Orphanet:101111	DOID:0050974
Orphanet:449	DOID:687
Orphanet:206559	DOID:0110298
Orphanet:166068	DOID:0060274
Orphanet:220	DOID:3764
Orphanet:238624	DOID:11459
Orphanet:382	DOID:0050799
Orphanet:309789	DOID:0110851
Orphanet:75233	DOID:14497
Orphanet:2092	DOID:2120
Orphanet:2598	DOID:0080099
Orphanet:326	DOID:2216
Orphanet:93605	DOID:0110144
Orphanet:1956	DOID:9240
Orphanet:184	DOID:1856
Orphanet:85328	DOID:0060811
Orphanet:69	DOID:9120
Orphanet:98791	DOID:0110029
Orphanet:124	DOID:1339
Orphanet:252006	DOID:5343
Orphanet:903	DOID:12531
Orphanet:1667	DOID:0090060
Orphanet:370103	DOID:0090042
Orphanet:2670	DOID:0060852
Orphanet:2912	DOID:4953
Orphanet:289899	DOID:0060159
Orphanet:2665	DOID:4773
Orphanet:1489	DOID:1116
Orphanet:3204	DOID:0060354
Orphanet:75234	DOID:14502
Orphanet:309279	DOID:3343
Orphanet:348	DOID:5204
Orphanet:85173	DOID:0050885
Orphanet:310050	DOID:635
Orphanet:98503	DOID:231
Orphanet:2576	DOID:0050436
Orphanet:454723	DOID:5828
Orphanet:99889	DOID:0060890
Orphanet:2466	DOID:0060246
Orphanet:165	DOID:0050729
Orphanet:30391	DOID:13608
Orphanet:79493	DOID:0050693
Orphanet:164736	DOID:0050628
Orphanet:294965	DOID:0060558
Orphanet:276	DOID:0060013
Orphanet:587	DOID:0050465
Orphanet:101110	DOID:0050971
Orphanet:502	DOID:4998
Orphanet:317	DOID:0050467
Orphanet:2841	DOID:0050429
Orphanet:208513	DOID:0050978
Orphanet:261265	DOID:0060404
Orphanet:1871	DOID:0050795
Orphanet:101088	DOID:6620
Orphanet:94	DOID:3069
Orphanet:443227	DOID:3055
Orphanet:280671	DOID:0110632
Orphanet:55596	DOID:0110306
Orphanet:85286	DOID:0060826
Orphanet:99956	DOID:0110190
Orphanet:3152	DOID:0060251
Orphanet:353	DOID:0110277
Orphanet:2901	DOID:3689
Orphanet:289902	DOID:0060336
Orphanet:52430	DOID:0050881
Orphanet:1600	DOID:0060407
Orphanet:391351	DOID:0110187
Orphanet:521	DOID:8552
Orphanet:319287	DOID:4463
Orphanet:584	DOID:12803
Orphanet:48377	DOID:8508
Orphanet:86875	DOID:0050523
Orphanet:157846	DOID:0110737
Orphanet:1947	DOID:0110724
Orphanet:219	DOID:0110280
Orphanet:401986	DOID:0060409
Orphanet:447964	DOID:0110178
Orphanet:380	DOID:14761
Orphanet:98976	DOID:0050593
Orphanet:252054	DOID:5241
Orphanet:79315	DOID:0050575
Orphanet:1621	DOID:0060418
Orphanet:35687	DOID:4329
Orphanet:391651	DOID:2431
Orphanet:424002	DOID:5528
Orphanet:84	DOID:13636
Orphanet:301	DOID:5074
Orphanet:228119	DOID:0050289
Orphanet:2616	DOID:0060241
Orphanet:99905	DOID:13238
Orphanet:98287	DOID:5621
Orphanet:1199	DOID:10485
Orphanet:101006	DOID:0110777
Orphanet:93293	DOID:0060747
Orphanet:275517	DOID:0110116
Orphanet:88918	DOID:0110032
Orphanet:2897	DOID:9212
Orphanet:49042	DOID:4154
Orphanet:501	DOID:3534
Orphanet:1766	DOID:0050997
Orphanet:79078	DOID:12900
Orphanet:440	DOID:10892
Orphanet:3472	DOID:0060589
Orphanet:1475	DOID:0090006
Orphanet:251576	DOID:3071
Orphanet:369840	DOID:0110287
Orphanet:40	DOID:0080050
Orphanet:38	DOID:0060362
Orphanet:99915	DOID:2999
Orphanet:83452	DOID:3223
Orphanet:79344	DOID:0060293
Orphanet:31837	DOID:5453
Orphanet:424982	DOID:4075
Orphanet:524	DOID:3012
Orphanet:96148	DOID:0060390
Orphanet:258	DOID:0110636
Orphanet:199244	DOID:4968
Orphanet:828	DOID:0080046
Orphanet:971	DOID:0060347
Orphanet:101039	DOID:0060848
Orphanet:66646	DOID:3663
Orphanet:2021	DOID:0060465
Orphanet:398058	DOID:5518
Orphanet:661	DOID:0060731
Orphanet:163956	DOID:0060820
Orphanet:309015	DOID:14118
Orphanet:581	DOID:12801
Orphanet:79445	DOID:4183
Orphanet:782	DOID:14686
Orphanet:2737	DOID:11678
Orphanet:628	DOID:14687
Orphanet:137586	DOID:0080158
Orphanet:633	DOID:9521
Orphanet:141000	DOID:0060381
Orphanet:915	DOID:6683
Orphanet:2237	DOID:0060878
Orphanet:893	DOID:14515
Orphanet:64694	DOID:11101
