disease_keggId	gene_keggId
ds:H01369	hsa:4509
ds:H01220	hsa:9150
ds:H00027	hsa:208
ds:H01149	hsa:5308
ds:H00658	hsa:65109
ds:H00460	hsa:3209
ds:H00972	hsa:22858
ds:H00516	hsa:7039
ds:H00457	hsa:3248
ds:H00010	hsa:4609
ds:H00853	hsa:4038
ds:H00048	hsa:4893
ds:H00250	hsa:7252
ds:H00888	hsa:6569
ds:H01355	hsa:4508
ds:H01760	hsa:5256
ds:H00014	hsa:2272
ds:H00843	hsa:340024
ds:H00276	hsa:5476
ds:H00269	hsa:284403
ds:H00036	hsa:1577
ds:H01714	hsa:5265
ds:H00069	hsa:5836
ds:H00770	hsa:285489
ds:H00120	hsa:55624
ds:H00254	hsa:8022
ds:H00036	hsa:1576
ds:H01891	hsa:2911
ds:H01464	hsa:931
ds:H00479	hsa:6023
ds:H00102	hsa:712
ds:H01796	hsa:51702
ds:H00658	hsa:3028
ds:H00921	hsa:26277
ds:H01476	hsa:3586
ds:H01263	hsa:54795
ds:H01732	hsa:6792
ds:H00923	hsa:2752
ds:H01202	hsa:55750
ds:H01202	hsa:3982
ds:H00019	hsa:1029
ds:H01400	hsa:788
ds:H01338	hsa:1292
ds:H00558	hsa:5831
ds:H01354	hsa:1352
ds:H00525	hsa:37
ds:H00763	hsa:1294
ds:H01630	hsa:93166
ds:H00205	hsa:5191
ds:H01556	hsa:1030
ds:H00222	hsa:2266
ds:H00014	hsa:5915
ds:H00003	hsa:6688
ds:H00530	hsa:79867
ds:H00512	hsa:169792
ds:H01481	hsa:3418
ds:H00631	hsa:8243
ds:H00075	hsa:5191
ds:H01261	hsa:6523
ds:H01202	hsa:4810
ds:H00223	hsa:2153
ds:H00894	hsa:9968
ds:H00606	hsa:6487
ds:H00605	hsa:2248
ds:H00685	hsa:158326
ds:H00047	hsa:3845
ds:H00010	hsa:7157
ds:H00186	hsa:383
ds:H01344	hsa:10111
ds:H00589	hsa:23554
ds:H00106	hsa:725
ds:H01361	hsa:85480
ds:H01763	hsa:3145
ds:H01483	hsa:2778
ds:H00018	hsa:7422
ds:H01709	hsa:5054
ds:H00523	hsa:673
ds:H00807	hsa:1135
ds:H00473	hsa:617
ds:H00625	hsa:4040
ds:H00205	hsa:55670
ds:H00837	hsa:343035
ds:H01668	hsa:114335
ds:H01529	hsa:5054
ds:H00869	hsa:8892
ds:H00807	hsa:1141
ds:H00089	hsa:3460
ds:H01497	hsa:22856
ds:H00152	hsa:64240
ds:H01911	hsa:54872
ds:H00022	hsa:5925
ds:H00912	hsa:7132
ds:H00418	hsa:157657
ds:H00821	hsa:2074
ds:H00119	hsa:7841
ds:H00216	hsa:1584
ds:H00605	hsa:9381
ds:H00482	hsa:4920
ds:H01892	hsa:3662
ds:H00764	hsa:9037
ds:H00473	hsa:790955
ds:H00149	hsa:2055
ds:H00418	hsa:123016
ds:H00577	hsa:10159
ds:H00100	hsa:7454
ds:H01703	hsa:4985
ds:H00773	hsa:7994
ds:H00016	hsa:595
ds:H01364	hsa:3033
ds:H01481	hsa:171023
ds:H00480	hsa:6197
ds:H01916	hsa:57477
ds:H00689	hsa:15
ds:H01468	hsa:3586
ds:H00593	hsa:23534
ds:H00655	hsa:7504
ds:H01740	hsa:3674
ds:H00628	hsa:6718
ds:H00058	hsa:9782
ds:H00605	hsa:5269
ds:H01738	hsa:3845
ds:H00544	hsa:8820
ds:H00091	hsa:8456
ds:H00032	hsa:673
ds:H00033	hsa:4893
ds:H01428	hsa:2068
ds:H00810	hsa:9570
ds:H00716	hsa:2706
ds:H00465	hsa:2332
ds:H01227	hsa:3587
ds:H00223	hsa:5054
ds:H00013	hsa:2272
ds:H01555	hsa:6855
ds:H00606	hsa:85440
ds:H00018	hsa:2277
ds:H00683	hsa:343637
ds:H00844	hsa:27032
ds:H00018	hsa:324
ds:H00015	hsa:1029
ds:H00593	hsa:7273
ds:H00737	hsa:1475
ds:H00473	hsa:84300
ds:H00514	hsa:60681
ds:H00028	hsa:2064
ds:H01463	hsa:4609
ds:H00118	hsa:440138
ds:H01705	hsa:64072
ds:H00481	hsa:9364
ds:H00255	hsa:2796
ds:H01590	hsa:3799
ds:H00035	hsa:2130
ds:H00020	hsa:581
ds:H00015	hsa:3480
ds:H00875	hsa:23209
ds:H01834	hsa:4784
ds:H00342	hsa:3459
ds:H01027	hsa:83552
ds:H01754	hsa:2263
ds:H00659	hsa:6497
ds:H00615	hsa:256764
ds:H00271	hsa:9896
ds:H00239	hsa:3758
ds:H00036	hsa:4609
ds:H00179	hsa:3155
ds:H00947	hsa:1499
ds:H01202	hsa:1969
ds:H00893	hsa:1832
ds:H00242	hsa:6340
ds:H00211	hsa:3077
ds:H01574	hsa:5159
ds:H00118	hsa:790
ds:H01891	hsa:6712
ds:H01287	hsa:5888
ds:H00542	hsa:5310
ds:H00516	hsa:2052
ds:H01593	hsa:5741
ds:H01403	hsa:6598
ds:H00837	hsa:6121
ds:H01347	hsa:4574
ds:H00538	hsa:4867
ds:H01202	hsa:2703
ds:H00269	hsa:259266
ds:H00679	hsa:55703
ds:H01516	hsa:3606
ds:H01354	hsa:4704
ds:H00663	hsa:10269
ds:H01075	hsa:1545
ds:H01237	hsa:6821
ds:H00687	hsa:341640
ds:H01490	hsa:3123
ds:H01202	hsa:1420
ds:H01463	hsa:7157
ds:H01428	hsa:2073
ds:H00527	hsa:24
ds:H00593	hsa:6444
ds:H00025	hsa:4609
ds:H00670	hsa:3887
ds:H01559	hsa:7157
ds:H00140	hsa:4126
ds:H01740	hsa:2623
ds:H00698	hsa:7169
ds:H00530	hsa:200894
ds:H00915	hsa:7248
ds:H00127	hsa:410
ds:H00118	hsa:201595
ds:H01464	hsa:1029
ds:H00238	hsa:79728
ds:H00786	hsa:121391
ds:H01231	hsa:80704
ds:H01722	hsa:84942
ds:H00238	hsa:83990
ds:H01118	hsa:50484
ds:H01215	hsa:8481
ds:H00587	hsa:1294
ds:H00046	hsa:3845
ds:H00667	hsa:121391
ds:H00237	hsa:6229
ds:H01368	hsa:10128
ds:H00731	hsa:2702
ds:H00105	hsa:4153
ds:H00606	hsa:57465
ds:H00234	hsa:3930
ds:H00593	hsa:29925
ds:H00047	hsa:7157
ds:H00080	hsa:3557
ds:H00865	hsa:2065
ds:H00271	hsa:27286
ds:H01470	hsa:8600
ds:H00760	hsa:6399
ds:H00208	hsa:54658
ds:H00236	hsa:2057
ds:H01514	hsa:26610
ds:H00342	hsa:6556
ds:H01573	hsa:526
ds:H00118	hsa:8818
ds:H01433	hsa:2153
ds:H00047	hsa:1029
ds:H00035	hsa:2118
ds:H00680	hsa:5745
ds:H00053	hsa:2130
ds:H00982	hsa:22
ds:H00779	hsa:84059
ds:H00961	hsa:58495
ds:H00762	hsa:9469
ds:H00408	hsa:3117
ds:H00506	hsa:871
ds:H00239	hsa:7809
ds:H01657	hsa:23165
ds:H00007	hsa:3586
ds:H00473	hsa:4728
ds:H00045	hsa:546
ds:H01482	hsa:6513
ds:H01694	hsa:3105
ds:H00525	hsa:3030
ds:H00816	hsa:9990
ds:H01017	hsa:5784
ds:H00590	hsa:1292
ds:H00018	hsa:596
ds:H01901	hsa:4481
ds:H00420	hsa:5468
ds:H01667	hsa:4609
ds:H01830	hsa:51025
ds:H01132	hsa:7015
ds:H00770	hsa:6329
ds:H01204	hsa:51761
ds:H00627	hsa:2334
ds:H01572	hsa:5034
ds:H01890	hsa:1495
ds:H00266	hsa:51062
ds:H00292	hsa:8048
ds:H01265	hsa:219844
ds:H00891	hsa:4285
ds:H01778	hsa:1303
ds:H01019	hsa:845
ds:H01396	hsa:2982
ds:H00422	hsa:4758
ds:H00895	hsa:51684
ds:H00189	hsa:4942
ds:H00238	hsa:2189
ds:H00292	hsa:51422
ds:H01632	hsa:7139
ds:H00042	hsa:1956
ds:H00720	hsa:10142
ds:H00850	hsa:257
ds:H00080	hsa:3117
ds:H00202	hsa:3145
ds:H00035	hsa:54738
ds:H01155	hsa:4359
ds:H00017	hsa:7039
ds:H00993	hsa:100151683
ds:H01866	hsa:440275
ds:H00490	hsa:6916
ds:H00103	hsa:732
ds:H01360	hsa:3596
ds:H00604	hsa:1834
ds:H00024	hsa:2005
ds:H01202	hsa:1427
ds:H00519	hsa:1301
ds:H00768	hsa:3176
ds:H00085	hsa:55144
ds:H00604	hsa:1687
ds:H00787	hsa:778
ds:H00031	hsa:7157
ds:H00768	hsa:3340
ds:H00811	hsa:2201
ds:H00462	hsa:3977
ds:H00575	hsa:185
ds:H00418	hsa:166379
ds:H01772	hsa:1028
ds:H01349	hsa:26275
ds:H00446	hsa:5077
ds:H01630	hsa:4629
ds:H00768	hsa:55250
ds:H00255	hsa:8822
ds:H00598	hsa:29893
ds:H01828	hsa:3636
ds:H00506	hsa:121340
ds:H00295	hsa:1401
ds:H00767	hsa:4148
ds:H00167	hsa:5805
ds:H00195	hsa:353
ds:H00526	hsa:10216
ds:H01726	hsa:3075
ds:H00027	hsa:7018
ds:H01342	hsa:5190
ds:H00480	hsa:6535
ds:H00154	hsa:4023
ds:H00585	hsa:3909
ds:H00119	hsa:7355
ds:H00570	hsa:8085
ds:H01022	hsa:4967
ds:H00480	hsa:11141
ds:H01457	hsa:5444
ds:H00026	hsa:5241
ds:H00605	hsa:117531
ds:H00417	hsa:7840
ds:H00048	hsa:8312
ds:H01490	hsa:3119
ds:H00418	hsa:84100
ds:H00125	hsa:2717
ds:H01432	hsa:23230
ds:H00890	hsa:8287
ds:H01439	hsa:1365
ds:H00544	hsa:6657
ds:H00455	hsa:6606
ds:H00223	hsa:2158
ds:H00274	hsa:1075
ds:H00891	hsa:9131
ds:H00678	hsa:9321
ds:H00658	hsa:8450
ds:H00577	hsa:10479
ds:H01160	hsa:2018
ds:H00474	hsa:23169
ds:H00255	hsa:2253
ds:H00029	hsa:5728
ds:H00120	hsa:79147
ds:H00481	hsa:778
ds:H00607	hsa:190
ds:H00021	hsa:2271
ds:H00122	hsa:2131
ds:H00891	hsa:124454
ds:H00593	hsa:9987
ds:H01476	hsa:3595
ds:H00032	hsa:4914
ds:H00679	hsa:3329
ds:H01368	hsa:1340
ds:H00118	hsa:79868
ds:H00172	hsa:1738
ds:H01232	hsa:83737
ds:H00529	hsa:57539
ds:H00892	hsa:6340
ds:H00629	hsa:64327
ds:H00039	hsa:6469
ds:H01183	hsa:10560
ds:H00839	hsa:1284
ds:H01367	hsa:4141
ds:H00801	hsa:4629
ds:H00408	hsa:3123
ds:H01613	hsa:9757
ds:H00734	hsa:23581
ds:H00422	hsa:2720
ds:H00667	hsa:200879
ds:H00658	hsa:23133
ds:H00418	hsa:80173
ds:H01413	hsa:57572
ds:H00604	hsa:117531
ds:H01832	hsa:9791
ds:H01667	hsa:7157
ds:H00832	hsa:57338
ds:H00606	hsa:170302
ds:H00192	hsa:55034
ds:H00192	hsa:4338
ds:H00688	hsa:8863
ds:H00927	hsa:51128
ds:H01403	hsa:6605
ds:H01481	hsa:3417
ds:H00842	hsa:147138
ds:H00798	hsa:7276
ds:H01511	hsa:914
ds:H00861	hsa:3651
ds:H00724	hsa:3851
ds:H00628	hsa:5825
ds:H00254	hsa:89884
ds:H00031	hsa:5925
ds:H00635	hsa:54765
ds:H01600	hsa:5071
ds:H01511	hsa:943
ds:H01439	hsa:51085
ds:H00992	hsa:5932
ds:H00224	hsa:2811
ds:H01524	hsa:6899
ds:H00363	hsa:112744
ds:H01376	hsa:25885
ds:H00080	hsa:3603
ds:H00604	hsa:6495
ds:H00049	hsa:7431
ds:H00223	hsa:2244
ds:H00891	hsa:65080
ds:H00604	hsa:246213
ds:H00286	hsa:149233
ds:H01200	hsa:9997
ds:H00888	hsa:9368
ds:H00897	hsa:114034
ds:H01915	hsa:84295
ds:H00564	hsa:85478
ds:H00615	hsa:10117
ds:H00261	hsa:23322
ds:H00702	hsa:7170
ds:H01235	hsa:342618
ds:H01637	hsa:4023
ds:H00420	hsa:84823
ds:H00134	hsa:412
ds:H01603	hsa:3762
ds:H01579	hsa:10982
ds:H00593	hsa:26092
ds:H00770	hsa:1140
ds:H01738	hsa:6016
ds:H00232	hsa:6521
ds:H00513	hsa:6833
ds:H01109	hsa:23765
ds:H00149	hsa:1200
ds:H00069	hsa:5224
ds:H00734	hsa:643418
ds:H00891	hsa:79587
ds:H00428	hsa:6521
ds:H01728	hsa:26281
ds:H00605	hsa:259236
ds:H00606	hsa:23732
ds:H00897	hsa:51010
ds:H00016	hsa:5925
ds:H00017	hsa:1029
ds:H00268	hsa:10300
ds:H01516	hsa:3123
ds:H00746	hsa:6329
ds:H00711	hsa:3481
ds:H00593	hsa:6445
ds:H00593	hsa:29954
ds:H00484	hsa:2254
ds:H00811	hsa:7136
ds:H01351	hsa:26278
ds:H00084	hsa:3458
ds:H00480	hsa:3028
ds:H00855	hsa:64327
ds:H00480	hsa:1741
ds:H00468	hsa:658
ds:H00625	hsa:5083
ds:H01760	hsa:2998
ds:H00506	hsa:649
ds:H00104	hsa:629
ds:H00731	hsa:10060
ds:H00773	hsa:1013
ds:H00564	hsa:388389
ds:H01621	hsa:659
ds:H01557	hsa:7157
ds:H00577	hsa:10084
ds:H00459	hsa:3239
ds:H00527	hsa:3614
ds:H00916	hsa:5979
ds:H00870	hsa:3239
ds:H01400	hsa:4942
ds:H00802	hsa:126792
ds:H00035	hsa:7431
ds:H00266	hsa:118813
ds:H00108	hsa:1493
ds:H00204	hsa:55670
ds:H00004	hsa:25
ds:H01850	hsa:2260
ds:H00537	hsa:79809
ds:H00605	hsa:53904
ds:H00801	hsa:2301
ds:H00205	hsa:5192
ds:H01019	hsa:801
ds:H00082	hsa:7252
ds:H00408	hsa:26191
ds:H00884	hsa:4254
ds:H00238	hsa:2178
ds:H00035	hsa:3948
ds:H00551	hsa:4853
ds:H00679	hsa:5354
ds:H00001	hsa:4609
ds:H00119	hsa:7018
ds:H00808	hsa:2566
ds:H00048	hsa:1499
ds:H01078	hsa:3818
ds:H00250	hsa:7067
ds:H00590	hsa:3679
ds:H00599	hsa:1589
ds:H01778	hsa:1292
ds:H00235	hsa:1528
ds:H00268	hsa:7531
ds:H00720	hsa:287
ds:H01556	hsa:51684
ds:H00502	hsa:2737
ds:H00118	hsa:4351
ds:H00547	hsa:2627
ds:H00294	hsa:7414
ds:H01102	hsa:5573
ds:H00403	hsa:5429
ds:H00768	hsa:54888
ds:H00832	hsa:23230
ds:H01202	hsa:8419
ds:H01713	hsa:285834
ds:H01763	hsa:212
ds:H01202	hsa:1413
ds:H01006	hsa:2161
ds:H00046	hsa:5743
ds:H00679	hsa:57165
ds:H00249	hsa:7068
ds:H00469	hsa:7084
ds:H00564	hsa:374407
ds:H00701	hsa:57190
ds:H00595	hsa:1674
ds:H00473	hsa:374291
ds:H01167	hsa:653361
ds:H01354	hsa:51204
ds:H00527	hsa:10210
ds:H00910	hsa:5979
ds:H01202	hsa:1411
ds:H00754	hsa:549
ds:H01732	hsa:4204
ds:H00486	hsa:4038
ds:H01433	hsa:3717
ds:H00731	hsa:3784
ds:H00078	hsa:7415
ds:H00464	hsa:81620
ds:H00519	hsa:1302
ds:H00635	hsa:26610
ds:H01668	hsa:94115
ds:H00024	hsa:354
ds:H01351	hsa:10749
ds:H00527	hsa:6101
ds:H00422	hsa:4125
ds:H00802	hsa:1281
ds:H00542	hsa:5311
ds:H01649	hsa:27185
ds:H00080	hsa:7412
ds:H00033	hsa:1026
ds:H01267	hsa:2645
ds:H00013	hsa:5728
ds:H00409	hsa:3767
ds:H00773	hsa:1804
ds:H00512	hsa:256297
ds:H01450	hsa:6532
ds:H00740	hsa:51360
ds:H00440	hsa:2290
ds:H00052	hsa:2315
ds:H00607	hsa:546
ds:H00410	hsa:3767
ds:H01567	hsa:27010
ds:H01748	hsa:58484
ds:H00080	hsa:1401
ds:H00523	hsa:5604
ds:H00856	hsa:59341
ds:H00821	hsa:10516
ds:H01508	hsa:84441
ds:H00779	hsa:7399
ds:H00783	hsa:112755
ds:H00024	hsa:85414
ds:H01917	hsa:50814
ds:H00022	hsa:2064
ds:H00537	hsa:84662
ds:H00473	hsa:4694
ds:H00564	hsa:51364
ds:H00810	hsa:2629
ds:H00023	hsa:174
ds:H00517	hsa:145873
ds:H00079	hsa:7124
ds:H01476	hsa:149233
ds:H00951	hsa:7045
ds:H00527	hsa:8842
ds:H00626	hsa:23607
ds:H00546	hsa:10370
ds:H00108	hsa:8771
ds:H00957	hsa:200576
ds:H00124	hsa:2760
ds:H01728	hsa:5314
ds:H00523	hsa:4893
ds:H00943	hsa:8241
ds:H00069	hsa:6514
ds:H01404	hsa:79719
ds:H00436	hsa:4041
ds:H00057	hsa:1981
ds:H00537	hsa:23090
ds:H00914	hsa:1663
ds:H00084	hsa:7124
ds:H00577	hsa:3897
ds:H00409	hsa:4853
ds:H00773	hsa:2904
ds:H00603	hsa:4306
ds:H00781	hsa:80326
ds:H00036	hsa:6302
ds:H00021	hsa:771
ds:H00773	hsa:10087
ds:H00053	hsa:8148
ds:H00292	hsa:4624
ds:H01439	hsa:135892
ds:H01197	hsa:1719
ds:H00431	hsa:1291
ds:H01174	hsa:1811
ds:H00049	hsa:1649
ds:H01554	hsa:672
ds:H00594	hsa:203859
ds:H00025	hsa:999
ds:H01204	hsa:7436
ds:H01478	hsa:4287
ds:H01700	hsa:2691
ds:H00094	hsa:4683
ds:H01128	hsa:204
ds:H00024	hsa:2118
ds:H01355	hsa:4538
ds:H00869	hsa:1967
ds:H01668	hsa:94027
ds:H00004	hsa:861
ds:H00999	hsa:56997
ds:H00266	hsa:3329
ds:H00020	hsa:2956
ds:H00239	hsa:846
ds:H00553	hsa:2006
ds:H00023	hsa:1082
ds:H01592	hsa:3845
ds:H00624	hsa:5244
ds:H00590	hsa:5339
ds:H00527	hsa:10002
ds:H00455	hsa:23299
ds:H00541	hsa:7369
ds:H01760	hsa:5836
ds:H00009	hsa:7157
ds:H00731	hsa:9631
ds:H01891	hsa:55775
ds:H00102	hsa:421
ds:H00675	hsa:3549
ds:H01463	hsa:89795
ds:H00537	hsa:23005
ds:H00473	hsa:55572
ds:H00185	hsa:10165
ds:H00133	hsa:3373
ds:H00852	hsa:4222
ds:H01354	hsa:1355
ds:H00726	hsa:3850
ds:H00018	hsa:1630
ds:H00986	hsa:1134
ds:H00787	hsa:440435
ds:H00679	hsa:55823
ds:H01762	hsa:2548
ds:H00821	hsa:10878
ds:H00601	hsa:4000
ds:H00294	hsa:11155
ds:H00146	hsa:4668
ds:H00720	hsa:3757
ds:H00294	hsa:282996
ds:H01267	hsa:6566
ds:H00117	hsa:189
ds:H00057	hsa:11315
ds:H00944	hsa:3852
ds:H01270	hsa:27329
ds:H00527	hsa:84100
ds:H01576	hsa:54
ds:H01773	hsa:1487
ds:H00592	hsa:825
ds:H00081	hsa:3119
ds:H01404	hsa:7373
ds:H01439	hsa:114049
ds:H01113	hsa:53
ds:H00119	hsa:4247
ds:H00715	hsa:488
ds:H00266	hsa:51324
ds:H00053	hsa:7431
ds:H01125	hsa:6708
ds:H00500	hsa:4256
ds:H00118	hsa:1650
ds:H01360	hsa:6352
ds:H00531	hsa:7010
ds:H00052	hsa:6271
ds:H00408	hsa:3559
ds:H00088	hsa:29851
ds:H01470	hsa:3265
ds:H00223	hsa:3053
ds:H00838	hsa:10381
ds:H01889	hsa:8318
ds:H00856	hsa:3315
ds:H00805	hsa:7439
ds:H01143	hsa:7421
ds:H01117	hsa:9663
ds:H00006	hsa:604
ds:H00491	hsa:56172
ds:H00810	hsa:154881
ds:H00544	hsa:5015
ds:H00084	hsa:7040
ds:H00086	hsa:958
ds:H00479	hsa:4318
ds:H01284	hsa:64374
ds:H01347	hsa:4575
ds:H00982	hsa:54977
ds:H00013	hsa:5915
ds:H01881	hsa:7280
ds:H00548	hsa:4128
ds:H00471	hsa:7480
ds:H00226	hsa:3690
ds:H00042	hsa:5155
ds:H00264	hsa:2617
ds:H00039	hsa:8626
ds:H00026	hsa:3845
ds:H01027	hsa:6469
ds:H00600	hsa:54361
ds:H00237	hsa:6125
ds:H00482	hsa:3239
ds:H00598	hsa:6662
ds:H01671	hsa:1815
ds:H00605	hsa:23562
ds:H00605	hsa:25861
ds:H00431	hsa:1302
ds:H00512	hsa:2645
ds:H01593	hsa:7421
ds:H00778	hsa:9241
ds:H00720	hsa:6640
ds:H00831	hsa:25953
ds:H01219	hsa:7137
ds:H01358	hsa:3566
ds:H01700	hsa:3730
ds:H01888	hsa:1954
ds:H00527	hsa:762
ds:H00082	hsa:1493
ds:H00891	hsa:25828
ds:H00531	hsa:11146
ds:H01646	hsa:3356
ds:H00293	hsa:3728
ds:H00409	hsa:1029
ds:H00024	hsa:4824
ds:H00294	hsa:1674
ds:H00101	hsa:51119
ds:H00605	hsa:4646
ds:H00805	hsa:1462
ds:H00255	hsa:389549
ds:H00810	hsa:4564
ds:H00615	hsa:3914
ds:H01668	hsa:1082
ds:H00579	hsa:1282
ds:H00069	hsa:3939
ds:H00063	hsa:339453
ds:H00031	hsa:4609
ds:H00410	hsa:6928
ds:H00481	hsa:5146
ds:H00219	hsa:7450
ds:H01508	hsa:367
ds:H01174	hsa:4072
ds:H00084	hsa:3596
ds:H01806	hsa:54941
ds:H00473	hsa:28976
ds:H00063	hsa:6908
ds:H00773	hsa:55777
ds:H01114	hsa:6297
ds:H00605	hsa:161497
ds:H01510	hsa:7422
ds:H00605	hsa:146183
ds:H00593	hsa:5339
ds:H00088	hsa:930
ds:H00562	hsa:1756
ds:H00079	hsa:2206
ds:H00025	hsa:648
ds:H00624	hsa:84916
ds:H01611	hsa:217
ds:H00845	hsa:4069
ds:H01668	hsa:174
ds:H00292	hsa:4633
ds:H00892	hsa:6337
ds:H00723	hsa:3868
ds:H00523	hsa:6016
ds:H00005	hsa:7157
ds:H00937	hsa:3973
ds:H01649	hsa:4524
ds:H00464	hsa:4998
ds:H00527	hsa:79947
ds:H00687	hsa:23426
ds:H00606	hsa:6506
ds:H00506	hsa:60681
ds:H00590	hsa:29954
ds:H00290	hsa:25939
ds:H01202	hsa:3299
ds:H01360	hsa:3606
ds:H01356	hsa:4566
ds:H00099	hsa:83706
ds:H01525	hsa:6899
ds:H00787	hsa:2916
ds:H00027	hsa:94025
ds:H01351	hsa:55149
ds:H00605	hsa:389207
ds:H00565	hsa:6445
ds:H01613	hsa:931
ds:H00421	hsa:2799
ds:H00268	hsa:54820
ds:H01194	hsa:10682
ds:H01118	hsa:7084
ds:H00444	hsa:139285
ds:H00837	hsa:23418
ds:H00852	hsa:84700
ds:H00731	hsa:4878
ds:H00577	hsa:84295
ds:H00068	hsa:4514
ds:H00178	hsa:79783
ds:H01633	hsa:4306
ds:H00030	hsa:1956
ds:H00226	hsa:3674
ds:H00581	hsa:1285
ds:H00046	hsa:2064
ds:H00577	hsa:8242
ds:H00787	hsa:57010
ds:H00713	hsa:3481
ds:H00149	hsa:1203
ds:H00223	hsa:5340
ds:H00473	hsa:4538
ds:H00901	hsa:6519
ds:H01637	hsa:348
ds:H00702	hsa:7169
ds:H01815	hsa:6323
ds:H00060	hsa:1822
ds:H00054	hsa:1029
ds:H01763	hsa:2235
ds:H01700	hsa:7201
ds:H00003	hsa:25
ds:H00563	hsa:2010
ds:H01756	hsa:2260
ds:H00145	hsa:175
ds:H00118	hsa:79087
ds:H00692	hsa:4952
ds:H00530	hsa:51524
ds:H00833	hsa:2512
ds:H01510	hsa:55654
ds:H00436	hsa:760
ds:H00005	hsa:567
ds:H00773	hsa:26040
ds:H01667	hsa:51684
ds:H00018	hsa:634
ds:H00430	hsa:90
ds:H00027	hsa:567
ds:H00057	hsa:6622
ds:H00231	hsa:6710
ds:H00728	hsa:10021
ds:H00805	hsa:3769
ds:H01177	hsa:4508
ds:H00599	hsa:5447
ds:H00720	hsa:6330
ds:H00507	hsa:26277
ds:H00032	hsa:5979
ds:H00551	hsa:182
ds:H00849	hsa:2593
ds:H00010	hsa:567
ds:H01751	hsa:2146
ds:H00083	hsa:7040
ds:H00408	hsa:3710
ds:H01201	hsa:1678
ds:H00599	hsa:1588
ds:H01593	hsa:4041
ds:H00009	hsa:355
ds:H00480	hsa:24140
ds:H01304	hsa:153201
ds:H01202	hsa:1418
ds:H01196	hsa:4891
ds:H00018	hsa:960
ds:H01032	hsa:162417
ds:H00506	hsa:64175
ds:H01508	hsa:2064
ds:H00764	hsa:1501
ds:H00178	hsa:2108
ds:H01439	hsa:6804
ds:H01362	hsa:3117
ds:H00605	hsa:2103
ds:H00513	hsa:57061
ds:H00482	hsa:5744
ds:H00205	hsa:5189
ds:H00294	hsa:7168
ds:H00010	hsa:7468
ds:H00793	hsa:79650
ds:H00420	hsa:208
ds:H00037	hsa:5077
ds:H00001	hsa:4297
ds:H00458	hsa:9401
ds:H00784	hsa:147409
ds:H01341	hsa:1293
ds:H00426	hsa:3073
ds:H00038	hsa:5728
ds:H00620	hsa:5308
ds:H00296	hsa:9401
ds:H00255	hsa:6866
ds:H01481	hsa:7157
ds:H00062	hsa:367
ds:H01289	hsa:4591
ds:H00015	hsa:3853
ds:H01011	hsa:9095
ds:H00432	hsa:1834
ds:H01555	hsa:54474
ds:H01570	hsa:10846
ds:H00011	hsa:567
ds:H01174	hsa:6550
ds:H00802	hsa:1290
ds:H00608	hsa:3293
ds:H00207	hsa:8540
ds:H00827	hsa:1540
ds:H00805	hsa:1301
ds:H01302	hsa:771
ds:H01236	hsa:56172
ds:H00037	hsa:5081
ds:H00821	hsa:387715
ds:H01097	hsa:23189
ds:H00063	hsa:10528
ds:H01700	hsa:8022
ds:H01891	hsa:10273
ds:H00720	hsa:6331
ds:H00001	hsa:2120
ds:H00523	hsa:3265
ds:H00055	hsa:7157
ds:H00527	hsa:6102
ds:H01700	hsa:2798
ds:H01075	hsa:5308
ds:H00632	hsa:93
ds:H00002	hsa:6886
ds:H00900	hsa:9719
ds:H00480	hsa:7102
ds:H00787	hsa:6010
ds:H01121	hsa:5019
ds:H01002	hsa:5167
ds:H01180	hsa:7003
ds:H00436	hsa:1186
ds:H00720	hsa:801
ds:H00738	hsa:3858
ds:H00027	hsa:4292
ds:H01901	hsa:115908
ds:H01893	hsa:4854
ds:H00045	hsa:1616
ds:H00773	hsa:10522
ds:H00088	hsa:23495
ds:H00582	hsa:1285
ds:H00046	hsa:4233
ds:H00564	hsa:23639
ds:H00584	hsa:3861
ds:H00251	hsa:405753
ds:H00403	hsa:2072
ds:H00426	hsa:3074
ds:H01891	hsa:6548
ds:H01489	hsa:9487
ds:H00676	hsa:2301
ds:H00044	hsa:6317
ds:H00254	hsa:3479
ds:H00564	hsa:92749
ds:H00891	hsa:57176
ds:H00604	hsa:2070
ds:H00485	hsa:7474
ds:H00988	hsa:5651
ds:H00294	hsa:2070
ds:H00454	hsa:8481
ds:H00458	hsa:7291
ds:H01522	hsa:2520
ds:H00286	hsa:55054
ds:H00244	hsa:8675
ds:H01235	hsa:3673
ds:H01299	hsa:653509
ds:H00473	hsa:4723
ds:H00147	hsa:26503
ds:H00021	hsa:7030
ds:H00986	hsa:1144
ds:H01772	hsa:190
ds:H00243	hsa:65125
ds:H01163	hsa:866
ds:H00020	hsa:1630
ds:H00002	hsa:8028
ds:H00010	hsa:4094
ds:H00054	hsa:11186
ds:H00783	hsa:6324
ds:H00784	hsa:10161
ds:H00024	hsa:5728
ds:H01768	hsa:5961
ds:H01494	hsa:3835
ds:H00925	hsa:3028
ds:H00773	hsa:6664
ds:H00831	hsa:2643
ds:H00713	hsa:283120
ds:H00469	hsa:1716
ds:H00024	hsa:2950
ds:H00048	hsa:3482
ds:H00286	hsa:6583
ds:H00080	hsa:7100
ds:H00863	hsa:579
ds:H01202	hsa:2651
ds:H00035	hsa:27087
ds:H01821	hsa:5130
ds:H00054	hsa:999
