drug_keggId	gene_keggId
dr:D03878	hsa:2902
dr:D00537	hsa:765
dr:D02271	hsa:4988
dr:D03102	hsa:3269
dr:D00653	hsa:761
dr:D01413	hsa:2099
dr:D00249	hsa:799
dr:D02207	hsa:1140
dr:D01463	hsa:1132
dr:D10516	hsa:3350
dr:D10418	hsa:462
dr:D07409	hsa:2558
dr:D07887	hsa:3352
dr:D01230	hsa:2566
dr:D00639	hsa:6328
dr:D03305	hsa:3455
dr:D09341	hsa:6530
dr:D01279	hsa:2563
dr:D05029	hsa:3815
dr:D06881	hsa:23439
dr:D08343	hsa:4986
dr:D03008	hsa:5021
dr:D00184	hsa:5530
dr:D01600	hsa:1133
dr:D08344	hsa:2322
dr:D03506	hsa:3358
dr:D01697	hsa:55811
dr:D02364	hsa:1136
dr:D07870	hsa:1815
dr:D08837	hsa:1133
dr:D10638	hsa:5734
dr:D09992	hsa:6608
dr:D08327	hsa:6916
dr:D02765	hsa:154
dr:D00537	hsa:2563
dr:D01230	hsa:2561
dr:D02592	hsa:2908
dr:D01972	hsa:477
dr:D00107	hsa:5535
dr:D09843	hsa:5139
dr:D05028	hsa:2555
dr:D05480	hsa:5530
dr:D00567	hsa:5743
dr:D02369	hsa:2798
dr:D01317	hsa:3269
dr:D00780	hsa:5617
dr:D08837	hsa:1129
dr:D07816	hsa:5743
dr:D01017	hsa:148
dr:D10104	hsa:673
dr:D02105	hsa:4161
dr:D09801	hsa:4160
dr:D08685	hsa:148
dr:D10150	hsa:2158
dr:D00552	hsa:11280
dr:D01152	hsa:11280
dr:D01224	hsa:150
dr:D01238	hsa:50940
dr:D01740	hsa:2555
dr:D03725	hsa:4988
dr:D07147	hsa:483
dr:D00742	hsa:4049
dr:D02456	hsa:6331
dr:D01657	hsa:2561
dr:D09819	hsa:1131
dr:D00759	hsa:1145
dr:D01354	hsa:2556
dr:D04028	hsa:8399
dr:D00653	hsa:767
dr:D07439	hsa:5141
dr:D00741	hsa:6323
dr:D00994	hsa:43
dr:D08100	hsa:2905
dr:D10171	hsa:6571
dr:D08892	hsa:775
dr:D01231	hsa:1131
dr:D10194	hsa:2555
dr:D01328	hsa:2565
dr:D06132	hsa:5144
dr:D07337	hsa:4128
dr:D07181	hsa:154
dr:D00246	hsa:2908
dr:D01340	hsa:4986
dr:D01071	hsa:2557
dr:D06335	hsa:3674
dr:D07520	hsa:3768
dr:D00311	hsa:2555
dr:D03778	hsa:1588
dr:D01795	hsa:153
dr:D08145	hsa:2561
dr:D04026	hsa:147
dr:D00438	hsa:776
dr:D01374	hsa:5241
dr:D03011	hsa:1132
dr:D07951	hsa:1133
dr:D02252	hsa:2556
dr:D05024	hsa:8911
dr:D07879	hsa:5143
dr:D08435	hsa:6328
dr:D08611	hsa:151
dr:D07704	hsa:6532
dr:D01952	hsa:155
dr:D03929	hsa:4311
dr:D00636	hsa:3764
dr:D01240	hsa:476
dr:D01521	hsa:1131
dr:D05429	hsa:5143
dr:D06560	hsa:10383
dr:D03350	hsa:1956
dr:D08687	hsa:3357
dr:D00470	hsa:2566
dr:D00518	hsa:759
dr:D01279	hsa:2560
dr:D03087	hsa:1132
dr:D07198	hsa:3269
dr:D00477	hsa:6323
dr:D01538	hsa:1128
dr:D07962	hsa:6326
dr:D00550	hsa:2564
dr:D00374	hsa:1813
dr:D00058	hsa:2564
dr:D06575	hsa:5143
dr:D01068	hsa:10381
dr:D09763	hsa:6524
dr:D00655	hsa:768
dr:D02739	hsa:10800
dr:D10145	hsa:154
dr:D01333	hsa:147
dr:D07759	hsa:1131
dr:D00267	hsa:2557
dr:D05228	hsa:146
dr:D02769	hsa:140
dr:D07520	hsa:3764
dr:D08474	hsa:154
dr:D01712	hsa:5153
dr:D05340	hsa:3356
dr:D00550	hsa:2557
dr:D05228	hsa:153
dr:D00718	hsa:5151
dr:D09683	hsa:2321
dr:D06335	hsa:3690
dr:D03639	hsa:3559
dr:D06297	hsa:1234
dr:D01326	hsa:6328
dr:D00655	hsa:759
dr:D04721	hsa:2568
dr:D01372	hsa:55879
dr:D07218	hsa:3354
dr:D00538	hsa:6335
dr:D00481	hsa:1132
dr:D08869	hsa:23385
dr:D02906	hsa:6323
dr:D09376	hsa:3320
dr:D08284	hsa:147
dr:D04217	hsa:2908
dr:D00075	hsa:367
dr:D03905	hsa:1395
dr:D08985	hsa:3567
dr:D02149	hsa:150
dr:D01316	hsa:2558
dr:D01220	hsa:5142
dr:D07872	hsa:6532
dr:D00730	hsa:3751
dr:D03082	hsa:1644
dr:D05206	hsa:146
dr:D09386	hsa:1432
dr:D00714	hsa:55879
dr:D01354	hsa:2554
dr:D07425	hsa:5139
dr:D01323	hsa:6558
dr:D00969	hsa:5743
dr:D00523	hsa:185
dr:D00538	hsa:6334
dr:D00715	hsa:1132
dr:D07445	hsa:6532
dr:D03742	hsa:2905
dr:D09772	hsa:6558
dr:D02356	hsa:776
dr:D02599	hsa:1132
dr:D06176	hsa:155
dr:D00691	hsa:5143
dr:D08690	hsa:2566
dr:D10560	hsa:5289
dr:D08667	hsa:18
dr:D02640	hsa:2560
dr:D02969	hsa:6335
dr:D08206	hsa:155
dr:D02283	hsa:2562
dr:D08301	hsa:2099
dr:D08459	hsa:6331
dr:D01518	hsa:7421
dr:D08669	hsa:1141
dr:D00346	hsa:4129
dr:D01254	hsa:2560
dr:D05394	hsa:2690
dr:D03121	hsa:3350
dr:D08458	hsa:6328
dr:D07792	hsa:4306
dr:D10635	hsa:5290
dr:D00826	hsa:4128
dr:D07417	hsa:4160
dr:D00758	hsa:1145
dr:D02103	hsa:6336
dr:D04660	hsa:3690
dr:D08458	hsa:6329
dr:D02211	hsa:146
dr:D08283	hsa:2558
dr:D00113	hsa:1131
dr:D06652	hsa:3784
dr:D08308	hsa:151
dr:D06367	hsa:6532
dr:D01697	hsa:196883
dr:D05333	hsa:347733
dr:D08881	hsa:3791
dr:D02218	hsa:5139
dr:D01977	hsa:1956
dr:D08429	hsa:5241
dr:D02212	hsa:1128
dr:D00777	hsa:2902
dr:D08195	hsa:2903
dr:D10027	hsa:8654
dr:D08840	hsa:2564
dr:D09035	hsa:2892
dr:D03736	hsa:1432
dr:D00822	hsa:6532
dr:D08127	hsa:6334
dr:D00537	hsa:2893
dr:D02617	hsa:2565
dr:D07534	hsa:154
dr:D07445	hsa:6530
dr:D00718	hsa:10846
dr:D02202	hsa:57053
dr:D04434	hsa:1133
dr:D02587	hsa:481
dr:D06414	hsa:25
dr:D05230	hsa:6751
dr:D00165	hsa:2908
dr:D08881	hsa:2321
dr:D09997	hsa:1813
dr:D03845	hsa:771
dr:D06397	hsa:81027
dr:D02253	hsa:2565
dr:D01333	hsa:148
dr:D00151	hsa:5742
dr:D03828	hsa:1719
dr:D01220	hsa:5136
dr:D02253	hsa:55879
dr:D04728	hsa:2906
dr:D02197	hsa:10382
dr:D10222	hsa:6240
dr:D02716	hsa:9254
dr:D08309	hsa:146
dr:D01254	hsa:2559
dr:D02698	hsa:7153
dr:D04628	hsa:5139
dr:D07860	hsa:3269
dr:D02100	hsa:3356
dr:D07101	hsa:1813
dr:D02252	hsa:2562
dr:D00700	hsa:2561
dr:D08873	hsa:2159
dr:D00701	hsa:2561
dr:D08238	hsa:5153
dr:D00672	hsa:3269
dr:D00782	hsa:1129
dr:D06306	hsa:203068
dr:D08216	hsa:3355
dr:D00329	hsa:2568
dr:D03675	hsa:367
dr:D03892	hsa:154
dr:D00550	hsa:55879
dr:D07299	hsa:6336
dr:D10434	hsa:2348
dr:D06610	hsa:2064
dr:D04282	hsa:2566
dr:D08116	hsa:6329
dr:D00713	hsa:2565
dr:D00782	hsa:1133
dr:D00356	hsa:5737
dr:D00756	hsa:147
dr:D06132	hsa:5143
dr:D02150	hsa:153
dr:D01691	hsa:148
dr:D00537	hsa:2567
dr:D03495	hsa:9177
dr:D01712	hsa:10846
dr:D08389	hsa:1133
dr:D00778	hsa:1132
dr:D08284	hsa:152
dr:D05575	hsa:1814
dr:D02204	hsa:1139
dr:D06005	hsa:2322
dr:D00740	hsa:6331
dr:D01548	hsa:1813
dr:D08116	hsa:6331
dr:D06132	hsa:5136
dr:D01005	hsa:1133
dr:D01196	hsa:377677
dr:D05029	hsa:5578
dr:D06396	hsa:285242
dr:D00280	hsa:55879
dr:D09539	hsa:781
dr:D08365	hsa:148
dr:D01278	hsa:2563
dr:D00655	hsa:377677
dr:D04131	hsa:2891
dr:D04657	hsa:779
dr:D08340	hsa:779
dr:D03845	hsa:768
dr:D03979	hsa:1133
dr:D00759	hsa:1140
dr:D07552	hsa:6329
dr:D10423	hsa:2321
dr:D10324	hsa:6608
dr:D04095	hsa:6335
dr:D08224	hsa:7153
dr:D01482	hsa:1813
dr:D01372	hsa:2560
dr:D08854	hsa:7155
dr:D02880	hsa:1021
dr:D10387	hsa:3579
dr:D08046	hsa:4988
dr:D00225	hsa:2564
dr:D01491	hsa:1129
dr:D03793	hsa:4318
dr:D00470	hsa:2562
dr:D00697	hsa:2563
dr:D01303	hsa:8912
dr:D08425	hsa:1131
dr:D05039	hsa:4128
dr:D00714	hsa:2568
dr:D01297	hsa:1132
dr:D01740	hsa:2564
dr:D01553	hsa:778
dr:D08620	hsa:2099
dr:D04864	hsa:203068
dr:D07520	hsa:779
dr:D02906	hsa:6328
dr:D07451	hsa:148
dr:D03562	hsa:2557
dr:D03359	hsa:64805
dr:D05819	hsa:3815
dr:D08879	hsa:9900
dr:D06103	hsa:5142
dr:D02419	hsa:3269
dr:D01018	hsa:154
dr:D00095	hsa:148
dr:D10766	hsa:1956
dr:D01551	hsa:5739
dr:D05453	hsa:2905
dr:D08680	hsa:10382
dr:D07699	hsa:1636
dr:D10055	hsa:6524
dr:D06195	hsa:1071
dr:D07519	hsa:7173
dr:D10196	hsa:6524
dr:D08679	hsa:203068
dr:D07156	hsa:155
dr:D06304	hsa:10381
dr:D07678	hsa:6328
dr:D06414	hsa:7525
dr:D06306	hsa:10383
dr:D01366	hsa:5465
dr:D00774	hsa:3269
dr:D00814	hsa:6530
dr:D02017	hsa:135
dr:D08374	hsa:5743
dr:D08591	hsa:5737
dr:D05364	hsa:5745
dr:D08544	hsa:3791
dr:D09020	hsa:5142
dr:D03358	hsa:5745
dr:D10138	hsa:673
dr:D04300	hsa:2567
dr:D03150	hsa:5693
dr:D02617	hsa:2561
dr:D08206	hsa:152
dr:D08103	hsa:5743
dr:D09917	hsa:2902
dr:D00670	hsa:43
dr:D01514	hsa:2568
dr:D06343	hsa:3356
dr:D02253	hsa:2557
dr:D04905	hsa:2905
dr:D00376	hsa:2567
dr:D03737	hsa:55879
dr:D07472	hsa:2618
dr:D00267	hsa:2554
dr:D00741	hsa:6326
dr:D08128	hsa:7068
dr:D07495	hsa:2908
dr:D05124	hsa:1813
dr:D10616	hsa:5294
dr:D08914	hsa:81027
dr:D07624	hsa:155
dr:D07439	hsa:5139
dr:D10552	hsa:5290
dr:D10379	hsa:10803
dr:D04370	hsa:200909
dr:D02537	hsa:3757
dr:D07511	hsa:1129
dr:D09842	hsa:153
dr:D01712	hsa:5136
dr:D03644	hsa:462
dr:D00293	hsa:2557
dr:D03720	hsa:2339
dr:D08341	hsa:1813
dr:D00643	hsa:6336
dr:D00706	hsa:2560
dr:D08351	hsa:5562
dr:D01277	hsa:146
dr:D03579	hsa:4988
dr:D01408	hsa:2560
dr:D09970	hsa:7297
dr:D07700	hsa:3355
dr:D00112	hsa:477
dr:D00076	hsa:150
dr:D10615	hsa:5604
dr:D10423	hsa:5159
dr:D07886	hsa:778
dr:D09381	hsa:7068
dr:D00996	hsa:146
dr:D04822	hsa:7150
dr:D01564	hsa:2558
dr:D01316	hsa:2565
dr:D06162	hsa:154
dr:D10110	hsa:5689
dr:D04048	hsa:6329
dr:D00509	hsa:150
dr:D00787	hsa:1133
dr:D01316	hsa:55879
dr:D03155	hsa:2564
dr:D00142	hsa:200895
dr:D08216	hsa:148
dr:D02349	hsa:150
dr:D07869	hsa:43
dr:D09587	hsa:943
dr:D01277	hsa:150
dr:D00525	hsa:1132
dr:D07906	hsa:148
dr:D00331	hsa:6558
dr:D09819	hsa:1128
dr:D02069	hsa:1133
dr:D08422	hsa:6328
dr:D05343	hsa:170572
dr:D00706	hsa:2564
dr:D00766	hsa:1144
dr:D02630	hsa:8911
dr:D07831	hsa:4988
dr:D07070	hsa:1131
dr:D00336	hsa:3767
dr:D08481	hsa:2565
dr:D01953	hsa:2100
dr:D00636	hsa:6334
dr:D00968	hsa:5742
dr:D04257	hsa:2557
dr:D07425	hsa:27115
dr:D01704	hsa:5141
dr:D01386	hsa:152
dr:D05345	hsa:153
dr:D02086	hsa:6328
dr:D08192	hsa:151
dr:D00537	hsa:2562
dr:D03516	hsa:5143
dr:D01336	hsa:3269
dr:D08422	hsa:6323
dr:D03153	hsa:6531
dr:D09319	hsa:154
dr:D07563	hsa:1813
dr:D07449	hsa:6530
dr:D04282	hsa:2562
dr:D09612	hsa:6326
dr:D03735	hsa:8435
dr:D08217	hsa:8913
dr:D08255	hsa:3351
dr:D03658	hsa:1969
dr:D01935	hsa:7280
dr:D08459	hsa:6326
dr:D02754	hsa:5915
dr:D00107	hsa:5532
dr:D00270	hsa:1813
dr:D00661	hsa:1131
dr:D02283	hsa:2565
dr:D00483	hsa:155
dr:D00146	hsa:4158
dr:D00679	hsa:147
dr:D02105	hsa:4160
dr:D08914	hsa:7280
dr:D02204	hsa:1136
dr:D01254	hsa:2555
dr:D01785	hsa:6334
dr:D06282	hsa:1141
dr:D10080	hsa:3569
dr:D05628	hsa:1129
dr:D00518	hsa:762
dr:D06387	hsa:5243
dr:D02594	hsa:2555
dr:D03737	hsa:2557
dr:D07961	hsa:5143
dr:D00364	hsa:3269
dr:D07816	hsa:5742
dr:D03492	hsa:6334
dr:D07961	hsa:5138
dr:D08624	hsa:148
dr:D00225	hsa:2554
dr:D02537	hsa:775
dr:D00537	hsa:6335
dr:D10481	hsa:2261
dr:D05817	hsa:9900
dr:D00537	hsa:2568
dr:D03648	hsa:151
dr:D03704	hsa:3269
dr:D00094	hsa:5914
dr:D00549	hsa:2563
dr:D03648	hsa:152
dr:D08221	hsa:5319
dr:D01444	hsa:155
dr:D01182	hsa:155
dr:D09881	hsa:1577
dr:D07905	hsa:151
dr:D00808	hsa:5027
dr:D08914	hsa:10383
dr:D06106	hsa:2557
dr:D00110	hsa:6326
dr:D00537	hsa:775
dr:D08870	hsa:3065
dr:D08131	hsa:1636
dr:D01771	hsa:5143
dr:D01354	hsa:2564
dr:D01441	hsa:3815
dr:D08426	hsa:1129
dr:D01501	hsa:4129
dr:D08953	hsa:25
dr:D03914	hsa:775
dr:D04192	hsa:3784
dr:D00302	hsa:2030
dr:D00470	hsa:2568
dr:D01519	hsa:6328
dr:D04116	hsa:1129
dr:D08297	hsa:3358
dr:D02755	hsa:2678
dr:D07783	hsa:367
dr:D04056	hsa:495
dr:D01236	hsa:552
dr:D00252	hsa:11280
dr:D10627	hsa:2902
dr:D00745	hsa:3454
dr:D00759	hsa:1146
dr:D03679	hsa:2904
dr:D00064	hsa:79054
dr:D01747	hsa:7153
dr:D00643	hsa:6326
dr:D01316	hsa:2557
dr:D10319	hsa:8841
dr:D00725	hsa:200909
dr:D05523	hsa:3352
dr:D08115	hsa:153
dr:D02456	hsa:11280
dr:D00124	hsa:151
dr:D09355	hsa:2984
dr:D01223	hsa:7298
dr:D09038	hsa:5972
dr:D05206	hsa:147
dr:D00311	hsa:2556
dr:D03274	hsa:1131
dr:D01806	hsa:154
dr:D02202	hsa:1141
dr:D02564	hsa:4129
dr:D07546	hsa:5142
dr:D00252	hsa:6323
dr:D00270	hsa:1132
dr:D01175	hsa:1133
dr:D04708	hsa:153
dr:D00358	hsa:6336
dr:D07540	hsa:150
dr:D06889	hsa:1441
dr:D02272	hsa:6336
dr:D09964	hsa:3062
dr:D00600	hsa:154
dr:D07700	hsa:3358
dr:D04257	hsa:55879
dr:D08182	hsa:4986
dr:D02082	hsa:185
dr:D08375	hsa:5742
dr:D10138	hsa:5159
dr:D02202	hsa:1145
dr:D07084	hsa:1132
dr:D01245	hsa:2560
dr:D02996	hsa:5241
dr:D08411	hsa:148
dr:D10019	hsa:10014
dr:D02630	hsa:8913
dr:D09917	hsa:2906
dr:D00787	hsa:1128
dr:D06272	hsa:673
dr:D08587	hsa:3269
dr:D03830	hsa:775
dr:D08138	hsa:55584
dr:D01011	hsa:7067
dr:D08386	hsa:7153
dr:D08481	hsa:2560
dr:D03449	hsa:153
dr:D08309	hsa:147
dr:D08201	hsa:146
dr:D08054	hsa:3269
dr:D00570	hsa:10381
dr:D03649	hsa:6532
dr:D08318	hsa:155
dr:D00293	hsa:2559
dr:D08106	hsa:147
dr:D00430	hsa:2554
dr:D03679	hsa:2905
dr:D02364	hsa:1135
dr:D09696	hsa:154
dr:D07556	hsa:476
dr:D09847	hsa:482
dr:D01771	hsa:5140
dr:D01866	hsa:5742
dr:D09215	hsa:6334
dr:D07905	hsa:3355
dr:D00844	hsa:4988
dr:D01000	hsa:1131
dr:D03235	hsa:1441
dr:D08157	hsa:1132
dr:D02328	hsa:231
dr:D02246	hsa:1132
dr:D01017	hsa:150
dr:D03492	hsa:6323
dr:D00470	hsa:2565
dr:D08116	hsa:6326
dr:D02253	hsa:2555
dr:D03556	hsa:1812
dr:D07701	hsa:3355
dr:D03882	hsa:240
dr:D06106	hsa:2566
dr:D01911	hsa:7153
dr:D01293	hsa:2561
dr:D00491	hsa:10381
dr:D02283	hsa:2559
dr:D00636	hsa:153
dr:D07099	hsa:1128
dr:D05649	hsa:155
dr:D00643	hsa:6329
dr:D01520	hsa:150
dr:D02640	hsa:2554
dr:D00554	hsa:2100
dr:D03662	hsa:3360
dr:D07227	hsa:554
dr:D07431	hsa:6753
dr:D00987	hsa:1813
dr:D08216	hsa:3350
dr:D08356	hsa:2555
dr:D02743	hsa:3561
dr:D04192	hsa:9132
dr:D06544	hsa:4161
dr:D01278	hsa:2558
dr:D09871	hsa:11255
dr:D01004	hsa:1129
dr:D03970	hsa:1129
dr:D07906	hsa:3350
dr:D02537	hsa:153
dr:D01245	hsa:2563
dr:D06414	hsa:6714
dr:D07409	hsa:2555
dr:D07303	hsa:1131
dr:D02765	hsa:153
dr:D01815	hsa:1131
dr:D05366	hsa:154
dr:D02743	hsa:3560
dr:D01242	hsa:3269
dr:D01453	hsa:5142
dr:D07405	hsa:3067
dr:D00455	hsa:495
dr:D00367	hsa:6530
dr:D00528	hsa:134
dr:D01287	hsa:6326
dr:D10194	hsa:2564
dr:D07441	hsa:2904
dr:D00537	hsa:2900
dr:D01315	hsa:1131
dr:D00457	hsa:2563
dr:D00631	hsa:3760
dr:D05907	hsa:4986
dr:D00371	hsa:8622
dr:D00594	hsa:6833
dr:D08598	hsa:155
dr:D06253	hsa:9177
dr:D06656	hsa:2893
dr:D01287	hsa:6334
dr:D00292	hsa:2908
dr:D01604	hsa:778
dr:D03675	hsa:2100
dr:D03983	hsa:3351
dr:D01254	hsa:55879
dr:D01025	hsa:153
dr:D02676	hsa:1813
dr:D00218	hsa:23632
dr:D07679	hsa:3269
dr:D08690	hsa:2558
dr:D00399	hsa:8911
dr:D10780	hsa:2893
dr:D04642	hsa:200909
dr:D00528	hsa:5153
dr:D05429	hsa:5141
dr:D00726	hsa:3360
dr:D06175	hsa:1132
dr:D05453	hsa:2903
dr:D09010	hsa:5663
dr:D00595	hsa:5562
dr:D09325	hsa:917
dr:D01068	hsa:81027
dr:D05024	hsa:8913
dr:D01386	hsa:146
dr:D01268	hsa:2568
dr:D02018	hsa:2100
dr:D00570	hsa:347733
dr:D07790	hsa:3269
dr:D00437	hsa:776
dr:D02587	hsa:477
dr:D00642	hsa:6326
dr:D04028	hsa:1056
dr:D10138	hsa:5894
dr:D04486	hsa:2224
dr:D08418	hsa:1133
dr:D00557	hsa:2560
dr:D01410	hsa:5743
dr:D01337	hsa:5739
dr:D06551	hsa:2099
dr:D04701	hsa:154
dr:D00718	hsa:5144
dr:D00723	hsa:1133
dr:D00491	hsa:81027
dr:D09612	hsa:6334
dr:D07465	hsa:153
dr:D06305	hsa:10381
dr:D02360	hsa:6532
dr:D00267	hsa:55879
dr:D08648	hsa:3269
dr:D06304	hsa:203068
dr:D08600	hsa:154
dr:D00946	hsa:2099
dr:D07377	hsa:154
dr:D04542	hsa:3643
dr:D08914	hsa:347688
dr:D08477	hsa:5914
dr:D09690	hsa:2066
dr:D00557	hsa:2557
dr:D00304	hsa:8913
dr:D07409	hsa:2556
dr:D05292	hsa:126129
dr:D00531	hsa:2554
dr:D07997	hsa:3352
dr:D09955	hsa:2322
dr:D01952	hsa:150
dr:D06413	hsa:5159
dr:D00968	hsa:5743
dr:D00387	hsa:2554
dr:D00713	hsa:2566
dr:D00058	hsa:2561
dr:D04260	hsa:775
dr:D06402	hsa:2322
dr:D10545	hsa:1128
dr:D06106	hsa:2560
dr:D00562	hsa:7173
dr:D02537	hsa:148
dr:D08870	hsa:10013
dr:D00058	hsa:2562
dr:D09931	hsa:2893
dr:D00227	hsa:5143
dr:D09918	hsa:3362
dr:D08556	hsa:5533
dr:D02573	hsa:6530
dr:D01514	hsa:2563
dr:D02594	hsa:2557
dr:D00332	hsa:93589
dr:D00714	hsa:2557
dr:D02537	hsa:3762
dr:D07283	hsa:2905
dr:D02202	hsa:1140
dr:D08964	hsa:2890
dr:D01293	hsa:2560
dr:D03784	hsa:1588
dr:D10319	hsa:10013
dr:D07127	hsa:367
dr:D08513	hsa:6532
dr:D08870	hsa:9734
dr:D06104	hsa:8622
dr:D07871	hsa:765
dr:D08397	hsa:3358
dr:D09669	hsa:3569
dr:D02617	hsa:2566
dr:D01358	hsa:3357
dr:D08145	hsa:2568
dr:D03059	hsa:10383
dr:D09867	hsa:2149
dr:D05429	hsa:27115
dr:D02211	hsa:1813
dr:D03746	hsa:2906
dr:D09903	hsa:3685
dr:D00691	hsa:5139
dr:D02214	hsa:7153
dr:D04741	hsa:3785
dr:D01292	hsa:2565
dr:D02456	hsa:6334
dr:D06560	hsa:84617
dr:D04040	hsa:185
dr:D00437	hsa:775
dr:D01613	hsa:9177
dr:D02364	hsa:1140
dr:D08255	hsa:3352
dr:D00370	hsa:2564
dr:D08525	hsa:153
dr:D02017	hsa:50940
dr:D00655	hsa:767
dr:D01554	hsa:6328
dr:D09733	hsa:2066
dr:D08206	hsa:150
dr:D08283	hsa:2568
dr:D00283	hsa:170572
dr:D08655	hsa:1140
dr:D08107	hsa:64600
dr:D01316	hsa:2555
dr:D06353	hsa:3359
dr:D00415	hsa:3351
dr:D01321	hsa:3356
dr:D07595	hsa:6331
dr:D07147	hsa:476
dr:D06272	hsa:3791
dr:D00241	hsa:2550
dr:D02202	hsa:1134
dr:D04320	hsa:3357
dr:D08127	hsa:6328
dr:D08138	hsa:1141
dr:D09325	hsa:916
dr:D01771	hsa:5141
dr:D00112	hsa:481
dr:D10020	hsa:154
dr:D01196	hsa:767
dr:D10188	hsa:4988
dr:D06623	hsa:146
dr:D07593	hsa:3350
dr:D08690	hsa:2565
dr:D02612	hsa:1812
dr:D06407	hsa:5979
dr:D03170	hsa:153
dr:D06645	hsa:1803
dr:D02045	hsa:775
dr:D03845	hsa:766
dr:D07125	hsa:3269
dr:D00400	hsa:185
dr:D01935	hsa:203068
dr:D02906	hsa:6329
dr:D00319	hsa:778
dr:D01592	hsa:11255
dr:D02100	hsa:1813
dr:D04905	hsa:2902
dr:D00694	hsa:2567
dr:D04539	hsa:3643
dr:D03492	hsa:6335
dr:D00616	hsa:779
dr:D02594	hsa:2568
dr:D00631	hsa:8912
dr:D00511	hsa:148
dr:D10329	hsa:1813
dr:D00095	hsa:147
dr:D00067	hsa:2100
dr:D00706	hsa:2563
dr:D07832	hsa:4988
dr:D00076	hsa:155
dr:D10173	hsa:4233
dr:D02692	hsa:3973
dr:D02666	hsa:3356
dr:D00738	hsa:6329
dr:D10073	hsa:347688
dr:D02934	hsa:3554
dr:D07961	hsa:50940
dr:D04264	hsa:3352
dr:D08840	hsa:2557
dr:D02105	hsa:4158
dr:D06103	hsa:27115
dr:D06308	hsa:84617
dr:D00437	hsa:778
dr:D00808	hsa:5025
dr:D02354	hsa:1813
dr:D06622	hsa:153
dr:D04625	hsa:154
dr:D01245	hsa:2562
dr:D09036	hsa:6548
dr:D06309	hsa:7280
dr:D01358	hsa:3355
dr:D02200	hsa:1128
dr:D02356	hsa:778
dr:D08102	hsa:5742
dr:D01758	hsa:2565
dr:D00303	hsa:6336
dr:D04905	hsa:2906
dr:D10434	hsa:84617
dr:D00370	hsa:2562
dr:D00379	hsa:6833
dr:D01008	hsa:150
dr:D02202	hsa:1142
dr:D01328	hsa:2560
dr:D10199	hsa:4988
dr:D01492	hsa:153
dr:D00677	hsa:9177
dr:D02985	hsa:5142
dr:D00255	hsa:148
dr:D01238	hsa:27115
dr:D02274	hsa:6263
dr:D02907	hsa:6326
dr:D03970	hsa:1131
dr:D02202	hsa:1138
dr:D01482	hsa:3356
dr:D01340	hsa:4985
dr:D00643	hsa:6331
dr:D10308	hsa:3716
dr:D09018	hsa:4843
dr:D01758	hsa:2562
dr:D06672	hsa:554
dr:D08883	hsa:2324
dr:D00597	hsa:153
dr:D08353	hsa:3269
dr:D02581	hsa:4128
dr:D03276	hsa:1128
dr:D07259	hsa:2798
dr:D02624	hsa:2557
dr:D07129	hsa:170572
dr:D01051	hsa:3350
dr:D01310	hsa:2558
dr:D00454	hsa:3269
dr:D09684	hsa:134
dr:D10171	hsa:9177
dr:D00058	hsa:2568
dr:D10627	hsa:2906
dr:D09635	hsa:5159
dr:D01744	hsa:2566
dr:D02681	hsa:1813
dr:D01071	hsa:2554
dr:D00225	hsa:2561
dr:D06374	hsa:154
dr:D01026	hsa:153
dr:D00808	hsa:5024
dr:D03715	hsa:5743
dr:D10178	hsa:1803
dr:D06103	hsa:5144
dr:D09936	hsa:598
dr:D09783	hsa:3718
dr:D04497	hsa:2862
dr:D10168	hsa:5602
dr:D04554	hsa:3455
dr:D03325	hsa:2908
dr:D01408	hsa:2559
dr:D06397	hsa:7280
dr:D00118	hsa:5742
dr:D01519	hsa:6329
dr:D01900	hsa:1636
dr:D01286	hsa:2555
dr:D00845	hsa:4988
dr:D01303	hsa:8911
dr:D06103	hsa:10846
dr:D03264	hsa:1133
dr:D00655	hsa:760
dr:D01279	hsa:2555
dr:D01455	hsa:6329
dr:D02253	hsa:2559
dr:D06014	hsa:154
dr:D08368	hsa:147
dr:D10609	hsa:5289
dr:D05785	hsa:5581
dr:D09847	hsa:477
dr:D00443	hsa:4306
dr:D06192	hsa:1132
dr:D09970	hsa:3718
dr:D01379	hsa:483
dr:D07089	hsa:10846
dr:D04905	hsa:2904
dr:D04864	hsa:347733
dr:D09864	hsa:558
dr:D02347	hsa:6263
dr:D00107	hsa:5533
dr:D02939	hsa:185
dr:D08544	hsa:2322
dr:D00499	hsa:2566
dr:D09917	hsa:2905
dr:D00700	hsa:2563
dr:D01613	hsa:3359
dr:D01238	hsa:8622
dr:D08366	hsa:146
dr:D07793	hsa:6530
dr:D06285	hsa:3815
dr:D07334	hsa:6530
dr:D07715	hsa:2908
dr:D00537	hsa:2554
dr:D01769	hsa:7280
dr:D01532	hsa:1129
dr:D05667	hsa:4986
dr:D00962	hsa:2100
dr:D03970	hsa:1132
dr:D09674	hsa:7276
dr:D03990	hsa:240
dr:D07556	hsa:481
dr:D08435	hsa:6323
dr:D00105	hsa:2099
dr:D07765	hsa:3269
dr:D05348	hsa:200909
dr:D06656	hsa:2898
dr:D10596	hsa:7298
dr:D00358	hsa:6334
dr:D10365	hsa:3717
dr:D00695	hsa:2565
dr:D00741	hsa:6329
dr:D00701	hsa:55879
